Date,Time,Usage Percentage,Convert Liters,Special Events,Is Weekend
2024-12-01,00:00:00,3.81,38.1,Normal day,True
2024-12-01,00:30:00,7.78,77.8,Normal day,True
2024-12-01,01:00:00,8.47,84.7,Normal day,True
2024-12-01,01:30:00,3.93,39.3,Normal day,True
2024-12-01,02:00:00,6.65,66.5,Normal day,True
2024-12-01,02:30:00,4.68,46.8,Normal day,True
2024-12-01,03:00:00,4.64,46.4,Normal day,True
2024-12-01,03:30:00,8.19,81.9,Normal day,True
2024-12-01,04:00:00,7.85,78.5,Normal day,True
2024-12-01,04:30:00,7.66,76.6,Normal day,True
2024-12-01,05:00:00,4.96,49.6,Normal day,True
2024-12-01,05:30:00,8.72,87.2,Normal day,True
2024-12-01,06:00:00,4.84,48.4,Normal day,True
2024-12-01,06:30:00,5.7,57.0,Normal day,True
2024-12-01,07:00:00,38.03,380.3,Normal day,True
2024-12-01,07:30:00,51.21,512.1,Normal day,True
2024-12-01,08:00:00,37.5,375.0,Normal day,True
2024-12-01,08:30:00,37.2,372.0,Normal day,True
2024-12-01,09:00:00,35.13,351.3,Normal day,True
2024-12-01,09:30:00,46.67,466.7,Normal day,True
2024-12-01,10:00:00,38.89,388.9,Normal day,True
2024-12-01,10:30:00,50.01,500.1,Normal day,True
2024-12-01,11:00:00,26.79,267.9,Normal day,True
2024-12-01,11:30:00,25.82,258.2,Normal day,True
2024-12-01,12:00:00,35.93,359.3,Normal day,True
2024-12-01,12:30:00,35.92,359.2,Normal day,True
2024-12-01,13:00:00,42.93,429.3,Normal day,True
2024-12-01,13:30:00,41.82,418.2,Normal day,True
2024-12-01,14:00:00,31.97,319.7,Normal day,True
2024-12-01,14:30:00,34.03,340.3,Normal day,True
2024-12-01,15:00:00,29.83,298.3,Normal day,True
2024-12-01,15:30:00,37.08,370.8,Normal day,True
2024-12-01,16:00:00,27.08,270.8,Normal day,True
2024-12-01,16:30:00,29.46,294.6,Normal day,True
2024-12-01,17:00:00,32.39,323.9,Normal day,True
2024-12-01,17:30:00,29.79,297.9,Normal day,True
2024-12-01,18:00:00,41.21,412.1,Normal day,True
2024-12-01,18:30:00,49.1,491.0,Normal day,True
2024-12-01,19:00:00,54.69,546.9,Normal day,True
2024-12-01,19:30:00,45.19,451.9,Normal day,True
2024-12-01,20:00:00,47.48,474.8,Normal day,True
2024-12-01,20:30:00,57.19,571.9,Normal day,True
2024-12-01,21:00:00,51.14,511.4,Normal day,True
2024-12-01,21:30:00,40.51,405.1,Normal day,True
2024-12-01,22:00:00,53.35,533.5,Normal day,True
2024-12-01,22:30:00,56.71,567.1,Normal day,True
2024-12-01,23:00:00,6.36,63.6,Normal day,True
2024-12-01,23:30:00,3.86,38.6,Normal day,True
2024-12-02,00:00:00,4.52,45.2,Normal day,False
2024-12-02,00:30:00,5.26,52.6,Normal day,False
2024-12-02,01:00:00,4.64,46.4,Normal day,False
2024-12-02,01:30:00,6.83,68.3,Normal day,False
2024-12-02,02:00:00,9.74,97.4,Normal day,False
2024-12-02,02:30:00,5.2,52.0,Normal day,False
2024-12-02,03:00:00,3.86,38.6,Normal day,False
2024-12-02,03:30:00,5.89,58.9,Normal day,False
2024-12-02,04:00:00,5.23,52.3,Normal day,False
2024-12-02,04:30:00,5.1,51.0,Normal day,False
2024-12-02,05:00:00,30.68,306.8,Normal day,False
2024-12-02,05:30:00,24.16,241.6,Normal day,False
2024-12-02,06:00:00,29.26,292.6,Normal day,False
2024-12-02,06:30:00,32.26,322.6,Normal day,False
2024-12-02,07:00:00,26.97,269.7,Normal day,False
2024-12-02,07:30:00,20.65,206.5,Normal day,False
2024-12-02,08:00:00,29.04,290.4,Normal day,False
2024-12-02,08:30:00,29.91,299.1,Normal day,False
2024-12-02,09:00:00,14.86,148.6,Normal day,False
2024-12-02,09:30:00,12.11,121.1,Normal day,False
2024-12-02,10:00:00,8.85,88.5,Normal day,False
2024-12-02,10:30:00,8.96,89.6,Normal day,False
2024-12-02,11:00:00,11.87,118.7,Normal day,False
2024-12-02,11:30:00,11.31,113.1,Normal day,False
2024-12-02,12:00:00,29.38,293.8,Normal day,False
2024-12-02,12:30:00,37.76,377.6,Normal day,False
2024-12-02,13:00:00,34.36,343.6,Normal day,False
2024-12-02,13:30:00,22.11,221.1,Normal day,False
2024-12-02,14:00:00,16.64,166.4,Normal day,False
2024-12-02,14:30:00,18.01,180.1,Normal day,False
2024-12-02,15:00:00,11.71,117.1,Normal day,False
2024-12-02,15:30:00,16.31,163.1,Normal day,False
2024-12-02,16:00:00,13.66,136.6,Normal day,False
2024-12-02,16:30:00,16.38,163.8,Normal day,False
2024-12-02,17:00:00,11.97,119.7,Normal day,False
2024-12-02,17:30:00,11.95,119.5,Normal day,False
2024-12-02,18:00:00,42.38,423.8,Normal day,False
2024-12-02,18:30:00,47.75,477.5,Normal day,False
2024-12-02,19:00:00,46.42,464.2,Normal day,False
2024-12-02,19:30:00,41.28,412.8,Normal day,False
2024-12-02,20:00:00,45.14,451.4,Normal day,False
2024-12-02,20:30:00,40.95,409.5,Normal day,False
2024-12-02,21:00:00,45.55,455.5,Normal day,False
2024-12-02,21:30:00,41.38,413.8,Normal day,False
2024-12-02,22:00:00,9.6,96.0,Normal day,False
2024-12-02,22:30:00,6.72,67.2,Normal day,False
2024-12-02,23:00:00,6.46,64.6,Normal day,False
2024-12-02,23:30:00,5.45,54.5,Normal day,False
2024-12-03,00:00:00,4.86,48.6,Normal day,False
2024-12-03,00:30:00,10.87,108.7,Normal day,False
2024-12-03,01:00:00,7.11,71.1,Normal day,False
2024-12-03,01:30:00,9.98,99.8,Normal day,False
2024-12-03,02:00:00,11.53,115.3,Normal day,False
2024-12-03,02:30:00,4.8,48.0,Normal day,False
2024-12-03,03:00:00,3.7,37.0,Normal day,False
2024-12-03,03:30:00,10.02,100.2,Normal day,False
2024-12-03,04:00:00,10.45,104.5,Normal day,False
2024-12-03,04:30:00,4.13,41.3,Normal day,False
2024-12-03,05:00:00,29.98,299.8,Normal day,False
2024-12-03,05:30:00,32.57,325.7,Normal day,False
2024-12-03,06:00:00,25.14,251.4,Normal day,False
2024-12-03,06:30:00,31.52,315.2,Normal day,False
2024-12-03,07:00:00,33.5,335.0,Normal day,False
2024-12-03,07:30:00,27.83,278.3,Normal day,False
2024-12-03,08:00:00,23.27,232.7,Normal day,False
2024-12-03,08:30:00,27.69,276.9,Normal day,False
2024-12-03,09:00:00,8.2,82.0,Normal day,False
2024-12-03,09:30:00,12.72,127.2,Normal day,False
2024-12-03,10:00:00,11.32,113.2,Normal day,False
2024-12-03,10:30:00,9.59,95.9,Normal day,False
2024-12-03,11:00:00,11.06,110.6,Normal day,False
2024-12-03,11:30:00,12.07,120.7,Normal day,False
2024-12-03,12:00:00,21.58,215.8,Normal day,False
2024-12-03,12:30:00,25.76,257.6,Normal day,False
2024-12-03,13:00:00,30.09,300.9,Normal day,False
2024-12-03,13:30:00,32.39,323.9,Normal day,False
2024-12-03,14:00:00,11.81,118.1,Normal day,False
2024-12-03,14:30:00,15.84,158.4,Normal day,False
2024-12-03,15:00:00,11.21,112.1,Normal day,False
2024-12-03,15:30:00,9.04,90.4,Normal day,False
2024-12-03,16:00:00,8.25,82.5,Normal day,False
2024-12-03,16:30:00,9.92,99.2,Normal day,False
