Date,Time,Usage Percentage,Convert Liters,Special Events,Is Weekend
2024-01-01,00:00:00,4.72,47.2,Normal day,False
2024-01-01,00:30:00,7.6,76.0,Normal day,False
2024-01-01,01:00:00,9.7,97.0,Normal day,False
2024-01-01,01:30:00,5.4,54.0,Normal day,False
2024-01-01,02:00:00,7.82,78.2,Normal day,False
2024-01-01,02:30:00,5.65,56.5,Normal day,False
2024-01-01,03:00:00,10.09,100.9,Normal day,False
2024-01-01,03:30:00,4.64,46.4,Normal day,False
2024-01-01,04:00:00,9.02,90.2,Normal day,False
2024-01-01,04:30:00,4.73,47.3,Normal day,False
2024-01-01,05:00:00,27.33,273.3,Normal day,False
2024-01-01,05:30:00,32.53,325.3,Normal day,False
2024-01-01,06:00:00,31.29,312.9,Normal day,False
2024-01-01,06:30:00,29.91,299.1,Normal day,False
2024-01-01,07:00:00,30.13,301.3,Normal day,False
2024-01-01,07:30:00,24.38,243.8,Normal day,False
2024-01-01,08:00:00,29.27,292.7,Normal day,False
2024-01-01,08:30:00,30.37,303.7,Normal day,False
2024-01-01,09:00:00,12.35,123.5,Normal day,False
2024-01-01,09:30:00,10.85,108.5,Normal day,False
2024-01-01,10:00:00,8.82,88.2,Normal day,False
2024-01-01,10:30:00,8.17,81.7,Normal day,False
2024-01-01,11:00:00,10.17,101.7,Normal day,False
2024-01-01,11:30:00,11.73,117.3,Normal day,False
2024-01-01,12:00:00,25.53,255.3,Normal day,False
2024-01-01,12:30:00,33.98,339.8,Normal day,False
2024-01-01,13:00:00,23.73,237.3,Normal day,False
2024-01-01,13:30:00,33.21,332.1,Normal day,False
2024-01-01,14:00:00,8.62,86.2,Normal day,False
2024-01-01,14:30:00,12.6,126.0,Normal day,False
2024-01-01,15:00:00,11.6,116.0,Normal day,False
2024-01-01,15:30:00,13.0,130.0,Normal day,False
2024-01-01,16:00:00,14.15,141.5,Normal day,False
2024-01-01,16:30:00,13.57,135.7,Normal day,False
2024-01-01,17:00:00,12.58,125.8,Normal day,False
2024-01-01,17:30:00,14.72,147.2,Normal day,False
2024-01-01,18:00:00,42.84,428.4,Normal day,False
2024-01-01,18:30:00,48.34,483.4,Normal day,False
2024-01-01,19:00:00,43.57,435.7,Normal day,False
2024-01-01,19:30:00,39.67,396.7,Normal day,False
2024-01-01,20:00:00,38.13,381.3,Normal day,False
2024-01-01,20:30:00,47.63,476.3,Normal day,False
2024-01-01,21:00:00,37.04,370.4,Normal day,False
2024-01-01,21:30:00,47.76,477.6,Normal day,False
2024-01-01,22:00:00,4.48,44.8,Normal day,False
2024-01-01,22:30:00,8.32,83.2,Normal day,False
2024-01-01,23:00:00,6.53,65.3,Normal day,False
2024-01-01,23:30:00,3.89,38.9,Normal day,False
2024-01-02,00:00:00,9.83,98.3,Normal day,False
2024-01-02,00:30:00,9.84,98.4,Normal day,False
2024-01-02,01:00:00,4.64,46.4,Normal day,False
2024-01-02,01:30:00,8.54,85.4,Normal day,False
2024-01-02,02:00:00,4.06,40.6,Normal day,False
2024-01-02,02:30:00,5.72,57.2,Normal day,False
2024-01-02,03:00:00,9.22,92.2,Normal day,False
2024-01-02,03:30:00,7.46,74.6,Normal day,False
2024-01-02,04:00:00,7.1,71.0,Normal day,False
2024-01-02,04:30:00,5.1,51.0,Normal day,False
2024-01-02,05:00:00,27.82,278.2,Normal day,False
2024-01-02,05:30:00,26.85,268.5,Normal day,False
2024-01-02,06:00:00,27.11,271.1,Normal day,False
2024-01-02,06:30:00,30.65,306.5,Normal day,False
2024-01-02,07:00:00,28.9,289.0,Normal day,False
2024-01-02,07:30:00,27.5,275.0,Normal day,False
2024-01-02,08:00:00,29.87,298.7,Normal day,False
2024-01-02,08:30:00,24.15,241.5,Normal day,False
2024-01-02,09:00:00,13.26,132.6,Normal day,False
2024-01-02,09:30:00,11.94,119.4,Normal day,False
2024-01-02,10:00:00,7.42,74.2,Normal day,False
2024-01-02,10:30:00,9.5,95.0,Normal day,False
2024-01-02,11:00:00,15.15,151.5,Normal day,False
2024-01-02,11:30:00,14.83,148.3,Normal day,False
2024-01-02,12:00:00,31.4,314.0,Normal day,False
2024-01-02,12:30:00,36.26,362.6,Normal day,False
2024-01-02,13:00:00,27.28,272.8,Normal day,False
2024-01-02,13:30:00,28.36,283.6,Normal day,False
2024-01-02,14:00:00,11.07,110.7,Normal day,False
2024-01-02,14:30:00,13.93,139.3,Normal day,False
2024-01-02,15:00:00,15.74,157.4,Normal day,False
2024-01-02,15:30:00,11.65,116.5,Normal day,False
2024-01-02,16:00:00,15.46,154.6,Normal day,False
2024-01-02,16:30:00,8.09,80.9,Normal day,False
2024-01-02,17:00:00,9.71,97.1,Normal day,False
2024-01-02,17:30:00,15.38,153.8,Normal day,False
2024-01-02,18:00:00,44.3,443.0,Normal day,False
2024-01-02,18:30:00,37.58,375.8,Normal day,False
2024-01-02,19:00:00,42.25,422.5,Normal day,False
2024-01-02,19:30:00,40.05,400.5,Normal day,False
2024-01-02,20:00:00,49.22,492.2,Normal day,False
2024-01-02,20:30:00,43.55,435.5,Normal day,False
2024-01-02,21:00:00,35.25,352.5,Normal day,False
2024-01-02,21:30:00,34.77,347.7,Normal day,False
