Date,Time,Usage Percentage,Convert Liters,Special Events,Is Weekend
2024-05-01,00:00:00,9.25,92.5,Normal day,False
2024-05-01,00:30:00,8.57,85.7,Normal day,False
2024-05-01,01:00:00,7.17,71.7,Normal day,False
2024-05-01,01:30:00,7.1,71.0,Normal day,False
2024-05-01,02:00:00,11.82,118.2,Normal day,False
2024-05-01,02:30:00,13.71,137.1,Normal day,False
2024-05-01,03:00:00,6.32,63.2,Normal day,False
2024-05-01,03:30:00,5.21,52.1,Normal day,False
2024-05-01,04:00:00,13.79,137.9,Normal day,False
2024-05-01,04:30:00,10.76,107.6,Normal day,False
2024-05-01,05:00:00,47.01,470.1,Normal day,False
2024-05-01,05:30:00,32.1,321.0,Normal day,False
2024-05-01,06:00:00,43.41,434.1,Normal day,False
2024-05-01,06:30:00,31.27,312.7,Normal day,False
2024-05-01,07:00:00,35.61,356.1,Normal day,False
2024-05-01,07:30:00,39.46,394.6,Normal day,False
2024-05-01,08:00:00,31.33,313.3,Normal day,False
2024-05-01,08:30:00,47.93,479.3,Normal day,False
2024-05-01,09:00:00,13.96,139.6,Normal day,False
2024-05-01,09:30:00,17.66,176.6,Normal day,False
2024-05-01,10:00:00,11.1,111.0,Normal day,False
2024-05-01,10:30:00,14.21,142.1,Normal day,False
2024-05-01,11:00:00,12.43,124.3,Normal day,False
2024-05-01,11:30:00,12.85,128.5,Normal day,False
2024-05-01,12:00:00,35.02,350.2,Normal day,False
2024-05-01,12:30:00,45.17,451.7,Normal day,False
2024-05-01,13:00:00,35.82,358.2,Normal day,False
2024-05-01,13:30:00,30.09,300.9,Normal day,False
2024-05-01,14:00:00,18.36,183.6,Normal day,False
2024-05-01,14:30:00,18.28,182.8,Normal day,False
2024-05-01,15:00:00,12.76,127.6,Normal day,False
2024-05-01,15:30:00,12.73,127.3,Normal day,False
2024-05-01,16:00:00,13.14,131.4,Normal day,False
2024-05-01,16:30:00,21.46,214.6,Normal day,False
2024-05-01,17:00:00,23.79,237.9,Normal day,False
2024-05-01,17:30:00,19.36,193.6,Normal day,False
2024-05-01,18:00:00,61.47,614.7,Normal day,False
2024-05-01,18:30:00,57.87,578.7,Normal day,False
2024-05-01,19:00:00,47.15,471.5,Normal day,False
2024-05-01,19:30:00,49.14,491.4,Normal day,False
2024-05-01,20:00:00,63.82,638.2,Normal day,False
2024-05-01,20:30:00,56.25,562.5,Normal day,False
2024-05-01,21:00:00,55.29,552.9,Normal day,False
2024-05-01,21:30:00,60.5,605.0,Normal day,False
2024-05-01,22:00:00,15.41,154.1,Normal day,False
2024-05-01,22:30:00,11.43,114.3,Normal day,False
2024-05-01,23:00:00,7.9,79.0,Normal day,False
2024-05-01,23:30:00,7.99,79.9,Normal day,False
2024-05-02,00:00:00,14.06,140.6,Normal day,False
2024-05-02,00:30:00,12.47,124.7,Normal day,False
2024-05-02,01:00:00,7.88,78.8,Normal day,False
2024-05-02,01:30:00,14.28,142.8,Normal day,False
2024-05-02,02:00:00,13.07,130.7,Normal day,False
2024-05-02,02:30:00,5.47,54.7,Normal day,False
2024-05-02,03:00:00,12.59,125.9,Normal day,False
2024-05-02,03:30:00,13.57,135.7,Normal day,False
2024-05-02,04:00:00,7.16,71.6,Normal day,False
2024-05-02,04:30:00,13.38,133.8,Normal day,False
2024-05-02,05:00:00,29.69,296.9,Normal day,False
