Date,Time,Usage Percentage,Convert Liters,Special Events,Is Weekend
2023-05-01,00:00:00,10.3,103.0,Normal day,False
2023-05-01,00:30:00,9.57,95.7,Normal day,False
2023-05-01,01:00:00,11.74,117.4,Normal day,False
2023-05-01,01:30:00,13.77,137.7,Normal day,False
2023-05-01,02:00:00,5.92,59.2,Normal day,False
2023-05-01,02:30:00,5.07,50.7,Normal day,False
2023-05-01,03:00:00,5.41,54.1,Normal day,False
2023-05-01,03:30:00,6.14,61.4,Normal day,False
2023-05-01,04:00:00,7.41,74.1,Normal day,False
2023-05-01,04:30:00,6.38,63.8,Normal day,False
2023-05-01,05:00:00,39.96,399.6,Normal day,False
2023-05-01,05:30:00,38.96,389.6,Normal day,False
2023-05-01,06:00:00,41.57,415.7,Normal day,False
2023-05-01,06:30:00,38.44,384.4,Normal day,False
2023-05-01,07:00:00,31.33,313.3,Normal day,False
2023-05-01,07:30:00,28.88,288.8,Normal day,False
2023-05-01,08:00:00,39.85,398.5,Normal day,False
2023-05-01,08:30:00,41.17,411.7,Normal day,False
2023-05-01,09:00:00,17.11,171.1,Normal day,False
2023-05-01,09:30:00,11.93,119.3,Normal day,False
2023-05-01,10:00:00,12.23,122.3,Normal day,False
2023-05-01,10:30:00,17.26,172.6,Normal day,False
2023-05-01,11:00:00,17.19,171.9,Normal day,False
2023-05-01,11:30:00,17.79,177.9,Normal day,False
2023-05-01,12:00:00,41.23,412.3,Normal day,False
2023-05-01,12:30:00,35.39,353.9,Normal day,False
2023-05-01,13:00:00,42.54,425.4,Normal day,False
2023-05-01,13:30:00,51.02,510.2,Normal day,False
2023-05-01,14:00:00,10.59,105.9,Normal day,False
2023-05-01,14:30:00,22.23,222.3,Normal day,False
2023-05-01,15:00:00,19.55,195.5,Normal day,False
2023-05-01,15:30:00,17.23,172.3,Normal day,False
2023-05-01,16:00:00,17.68,176.8,Normal day,False
2023-05-01,16:30:00,16.23,162.3,Normal day,False
2023-05-01,17:00:00,21.91,219.1,Normal day,False
2023-05-01,17:30:00,25.06,250.6,Normal day,False
2023-05-01,18:00:00,54.11,541.1,Normal day,False
2023-05-01,18:30:00,55.3,553.0,Normal day,False
2023-05-01,19:00:00,47.83,478.3,Normal day,False
2023-05-01,19:30:00,46.83,468.3,Normal day,False
2023-05-01,20:00:00,66.6,666.0,Normal day,False
2023-05-01,20:30:00,54.16,541.6,Normal day,False
2023-05-01,21:00:00,50.61,506.1,Normal day,False
2023-05-01,21:30:00,72.22,722.2,Normal day,False
2023-05-01,22:00:00,11.69,116.9,Normal day,False
2023-05-01,22:30:00,9.19,91.9,Normal day,False
2023-05-01,23:00:00,13.86,138.6,Normal day,False
2023-05-01,23:30:00,10.99,109.9,Normal day,False
2023-05-02,00:00:00,12.95,129.5,Normal day,False
2023-05-02,00:30:00,7.64,76.4,Normal day,False
2023-05-02,01:00:00,5.73,57.3,Normal day,False
2023-05-02,01:30:00,12.65,126.5,Normal day,False
2023-05-02,02:00:00,4.98,49.8,Normal day,False
2023-05-02,02:30:00,13.64,136.4,Normal day,False
2023-05-02,03:00:00,12.25,122.5,Normal day,False
2023-05-02,03:30:00,6.68,66.8,Normal day,False
2023-05-02,04:00:00,5.64,56.4,Normal day,False
2023-05-02,04:30:00,12.28,122.8,Normal day,False
2023-05-02,05:00:00,30.96,309.6,Normal day,False
2023-05-02,05:30:00,34.55,345.5,Normal day,False
2023-05-02,06:00:00,32.34,323.4,Normal day,False
2023-05-02,06:30:00,37.28,372.8,Normal day,False
2023-05-02,07:00:00,42.1,421.0,Normal day,False
2023-05-02,07:30:00,36.35,363.5,Normal day,False
2023-05-02,08:00:00,40.03,400.3,Normal day,False
2023-05-02,08:30:00,41.28,412.8,Normal day,False
2023-05-02,09:00:00,15.24,152.4,Normal day,False
2023-05-02,09:30:00,12.65,126.5,Normal day,False
2023-05-02,10:00:00,9.28,92.8,Normal day,False
2023-05-02,10:30:00,10.63,106.3,Normal day,False
2023-05-02,11:00:00,18.12,181.2,Normal day,False
2023-05-02,11:30:00,12.65,126.5,Normal day,False
2023-05-02,12:00:00,34.8,348.0,Normal day,False
2023-05-02,12:30:00,41.83,418.3,Normal day,False
2023-05-02,13:00:00,46.38,463.8,Normal day,False
2023-05-02,13:30:00,42.1,421.0,Normal day,False
2023-05-02,14:00:00,13.96,139.6,Normal day,False
2023-05-02,14:30:00,16.95,169.5,Normal day,False
2023-05-02,15:00:00,17.42,174.2,Normal day,False
2023-05-02,15:30:00,11.13,111.3,Normal day,False
2023-05-02,16:00:00,21.9,219.0,Normal day,False
2023-05-02,16:30:00,11.09,110.9,Normal day,False
2023-05-02,17:00:00,16.85,168.5,Normal day,False
2023-05-02,17:30:00,21.16,211.6,Normal day,False
2023-05-02,18:00:00,55.07,550.7,Normal day,False
2023-05-02,18:30:00,59.91,599.1,Normal day,False
2023-05-02,19:00:00,67.42,674.2,Normal day,False
2023-05-02,19:30:00,58.5,585.0,Normal day,False
2023-05-02,20:00:00,67.75,677.5,Normal day,False
2023-05-02,20:30:00,66.11,661.1,Normal day,False
2023-05-02,21:00:00,55.63,556.3,Normal day,False
2023-05-02,21:30:00,60.56,605.6,Normal day,False
2023-05-02,22:00:00,10.71,107.1,Normal day,False
2023-05-02,22:30:00,13.62,136.2,Normal day,False
2023-05-02,23:00:00,11.12,111.2,Normal day,False
2023-05-02,23:30:00,12.73,127.3,Normal day,False
2023-05-03,00:00:00,5.55,55.5,Normal day,False
2023-05-03,00:30:00,7.14,71.4,Normal day,False
2023-05-03,01:00:00,6.48,64.8,Normal day,False
2023-05-03,01:30:00,12.95,129.5,Normal day,False
2023-05-03,02:00:00,8.11,81.1,Normal day,False
2023-05-03,02:30:00,13.46,134.6,Normal day,False
2023-05-03,03:00:00,8.42,84.2,Normal day,False
2023-05-03,03:30:00,11.14,111.4,Normal day,False
2023-05-03,04:00:00,13.02,130.2,Normal day,False
2023-05-03,04:30:00,7.35,73.5,Normal day,False
2023-05-03,05:00:00,37.49,374.9,Normal day,False
2023-05-03,05:30:00,40.78,407.8,Normal day,False
2023-05-03,06:00:00,40.59,405.9,Normal day,False
2023-05-03,06:30:00,43.07,430.7,Normal day,False
2023-05-03,07:00:00,31.53,315.3,Normal day,False
2023-05-03,07:30:00,34.68,346.8,Normal day,False
2023-05-03,08:00:00,42.51,425.1,Normal day,False
2023-05-03,08:30:00,42.77,427.7,Normal day,False
2023-05-03,09:00:00,17.5,175.0,Normal day,False
2023-05-03,09:30:00,17.93,179.3,Normal day,False
2023-05-03,10:00:00,10.44,104.4,Normal day,False
2023-05-03,10:30:00,14.67,146.7,Normal day,False
2023-05-03,11:00:00,14.93,149.3,Normal day,False
2023-05-03,11:30:00,17.45,174.5,Normal day,False
2023-05-03,12:00:00,39.49,394.9,Normal day,False
2023-05-03,12:30:00,38.47,384.7,Normal day,False
2023-05-03,13:00:00,31.22,312.2,Normal day,False
2023-05-03,13:30:00,52.43,524.3,Normal day,False
2023-05-03,14:00:00,23.85,238.5,Normal day,False
2023-05-03,14:30:00,22.42,224.2,Normal day,False
2023-05-03,15:00:00,11.46,114.6,Normal day,False
2023-05-03,15:30:00,16.53,165.3,Normal day,False
2023-05-03,16:00:00,18.16,181.6,Normal day,False
2023-05-03,16:30:00,14.61,146.1,Normal day,False
2023-05-03,17:00:00,14.46,144.6,Normal day,False
2023-05-03,17:30:00,11.03,110.3,Normal day,False
2023-05-03,18:00:00,57.77,577.7,Normal day,False
2023-05-03,18:30:00,60.19,601.9,Normal day,False
2023-05-03,19:00:00,50.76,507.6,Normal day,False
2023-05-03,19:30:00,62.12,621.2,Normal day,False
2023-05-03,20:00:00,49.62,496.2,Normal day,False
2023-05-03,20:30:00,57.13,571.3,Normal day,False
2023-05-03,21:00:00,61.82,618.2,Normal day,False
2023-05-03,21:30:00,51.11,511.1,Normal day,False
2023-05-03,22:00:00,13.21,132.1,Normal day,False
2023-05-03,22:30:00,6.51,65.1,Normal day,False
2023-05-03,23:00:00,9.18,91.8,Normal day,False
2023-05-03,23:30:00,7.52,75.2,Normal day,False
2023-05-04,00:00:00,7.65,76.5,Normal day,False
2023-05-04,00:30:00,5.02,50.2,Normal day,False
2023-05-04,01:00:00,11.82,118.2,Normal day,False
2023-05-04,01:30:00,10.52,105.2,Normal day,False
2023-05-04,02:00:00,12.15,121.5,Normal day,False
2023-05-04,02:30:00,13.32,133.2,Normal day,False
2023-05-04,03:00:00,12.74,127.4,Normal day,False
2023-05-04,03:30:00,8.19,81.9,Normal day,False
2023-05-04,04:00:00,9.82,98.2,Normal day,False
2023-05-04,04:30:00,13.34,133.4,Normal day,False
2023-05-04,05:00:00,37.24,372.4,Normal day,False
2023-05-04,05:30:00,40.26,402.6,Normal day,False
2023-05-04,06:00:00,35.37,353.7,Normal day,False
2023-05-04,06:30:00,29.47,294.7,Normal day,False
2023-05-04,07:00:00,34.04,340.4,Normal day,False
2023-05-04,07:30:00,30.36,303.6,Normal day,False
2023-05-04,08:00:00,45.39,453.9,Normal day,False
2023-05-04,08:30:00,31.9,319.0,Normal day,False
2023-05-04,09:00:00,14.68,146.8,Normal day,False
2023-05-04,09:30:00,20.06,200.6,Normal day,False
2023-05-04,10:00:00,17.55,175.5,Normal day,False
2023-05-04,10:30:00,16.9,169.0,Normal day,False
2023-05-04,11:00:00,15.26,152.6,Normal day,False
2023-05-04,11:30:00,16.48,164.8,Normal day,False
2023-05-04,12:00:00,49.74,497.4,Normal day,False
2023-05-04,12:30:00,37.82,378.2,Normal day,False
2023-05-04,13:00:00,42.52,425.2,Normal day,False
2023-05-04,13:30:00,51.14,511.4,Normal day,False
2023-05-04,14:00:00,19.45,194.5,Normal day,False
2023-05-04,14:30:00,13.65,136.5,Normal day,False
2023-05-04,15:00:00,13.49,134.9,Normal day,False
2023-05-04,15:30:00,12.79,127.9,Normal day,False
2023-05-04,16:00:00,14.81,148.1,Normal day,False
2023-05-04,16:30:00,18.39,183.9,Normal day,False
2023-05-04,17:00:00,16.61,166.1,Normal day,False
2023-05-04,17:30:00,19.53,195.3,Normal day,False
2023-05-04,18:00:00,54.25,542.5,Normal day,False
2023-05-04,18:30:00,71.85,718.5,Normal day,False
2023-05-04,19:00:00,65.12,651.2,Normal day,False
2023-05-04,19:30:00,58.07,580.7,Normal day,False
2023-05-04,20:00:00,57.25,572.5,Normal day,False
2023-05-04,20:30:00,62.06,620.6,Normal day,False
2023-05-04,21:00:00,63.79,637.9,Normal day,False
2023-05-04,21:30:00,49.27,492.7,Normal day,False
2023-05-04,22:00:00,12.3,123.0,Normal day,False
2023-05-04,22:30:00,7.27,72.7,Normal day,False
2023-05-04,23:00:00,10.67,106.7,Normal day,False
2023-05-04,23:30:00,8.12,81.2,Normal day,False
2023-05-05,00:00:00,10.59,105.9,Normal day,False
2023-05-05,00:30:00,7.4,74.0,Normal day,False
2023-05-05,01:00:00,13.96,139.6,Normal day,False
2023-05-05,01:30:00,11.5,115.0,Normal day,False
2023-05-05,02:00:00,6.88,68.8,Normal day,False
2023-05-05,02:30:00,7.38,73.8,Normal day,False
2023-05-05,03:00:00,9.24,92.4,Normal day,False
2023-05-05,03:30:00,9.02,90.2,Normal day,False
2023-05-05,04:00:00,12.02,120.2,Normal day,False
2023-05-05,04:30:00,10.95,109.5,Normal day,False
2023-05-05,05:00:00,31.29,312.9,Normal day,False
2023-05-05,05:30:00,35.66,356.6,Normal day,False
2023-05-05,06:00:00,39.1,391.0,Normal day,False
2023-05-05,06:30:00,41.48,414.8,Normal day,False
2023-05-05,07:00:00,35.04,350.4,Normal day,False
2023-05-05,07:30:00,40.71,407.1,Normal day,False
2023-05-05,08:00:00,37.1,371.0,Normal day,False
2023-05-05,08:30:00,43.61,436.1,Normal day,False
2023-05-05,09:00:00,12.72,127.2,Normal day,False
2023-05-05,09:30:00,15.26,152.6,Normal day,False
2023-05-05,10:00:00,13.45,134.5,Normal day,False
2023-05-05,10:30:00,15.6,156.0,Normal day,False
2023-05-05,11:00:00,17.08,170.8,Normal day,False
2023-05-05,11:30:00,12.23,122.3,Normal day,False
