Date,Time,Usage Percentage,Convert Liters,Special Events,Is Weekend
2024-06-01,00:00:00,8.1,81.0,Normal day,True
2024-06-01,00:30:00,13.44,134.4,Normal day,True
2024-06-01,01:00:00,10.96,109.6,Normal day,True
2024-06-01,01:30:00,6.46,64.6,Normal day,True
2024-06-01,02:00:00,5.88,58.8,Normal day,True
2024-06-01,02:30:00,7.06,70.6,Normal day,True
2024-06-01,03:00:00,13.79,137.9,Normal day,True
2024-06-01,03:30:00,10.44,104.4,Normal day,True
2024-06-01,04:00:00,8.28,82.8,Normal day,True
2024-06-01,04:30:00,6.11,61.1,Normal day,True
2024-06-01,05:00:00,4.61,46.1,Normal day,True
2024-06-01,05:30:00,8.42,84.2,Normal day,True
2024-06-01,06:00:00,13.31,133.1,Normal day,True
2024-06-01,06:30:00,11.68,116.8,Normal day,True
2024-06-01,07:00:00,51.28,512.8,Normal day,True
2024-06-01,07:30:00,56.79,567.9,Normal day,True
2024-06-01,08:00:00,53.04,530.4,Normal day,True
2024-06-01,08:30:00,59.21,592.1,Normal day,True
2024-06-01,09:00:00,54.65,546.5,Normal day,True
2024-06-01,09:30:00,50.07,500.7,Normal day,True
2024-06-01,10:00:00,56.85,568.5,Normal day,True
2024-06-01,10:30:00,49.15,491.5,Normal day,True
2024-06-01,11:00:00,40.71,407.1,Normal day,True
2024-06-01,11:30:00,37.34,373.4,Normal day,True
2024-06-01,12:00:00,33.14,331.4,Normal day,True
2024-06-01,12:30:00,24.94,249.4,Normal day,True
2024-06-01,13:00:00,49.77,497.7,Normal day,True
2024-06-01,13:30:00,47.2,472.0,Normal day,True
2024-06-01,14:00:00,43.41,434.1,Normal day,True
2024-06-01,14:30:00,50.34,503.4,Normal day,True
2024-06-01,15:00:00,33.07,330.7,Normal day,True
2024-06-01,15:30:00,32.98,329.8,Normal day,True
2024-06-01,16:00:00,43.5,435.0,Normal day,True
2024-06-01,16:30:00,40.93,409.3,Normal day,True
2024-06-01,17:00:00,37.77,377.7,Normal day,True
2024-06-01,17:30:00,43.64,436.4,Normal day,True
2024-06-01,18:00:00,62.77,627.7,Normal day,True
2024-06-01,18:30:00,53.09,530.9,Normal day,True
2024-06-01,19:00:00,67.35,673.5,Normal day,True
2024-06-01,19:30:00,62.2,622.0,Normal day,True
2024-06-01,20:00:00,55.47,554.7,Normal day,True
2024-06-01,20:30:00,68.41,684.1,Normal day,True
2024-06-01,21:00:00,74.03,740.3,Normal day,True
2024-06-01,21:30:00,58.08,580.8,Normal day,True
2024-06-01,22:00:00,59.88,598.8,Normal day,True
2024-06-01,22:30:00,57.19,571.9,Normal day,True
2024-06-01,23:00:00,10.15,101.5,Normal day,True
2024-06-01,23:30:00,14.32,143.2,Normal day,True
2024-06-02,00:00:00,6.82,68.2,Normal day,True
2024-06-02,00:30:00,11.54,115.4,Normal day,True
2024-06-02,01:00:00,8.7,87.0,Normal day,True
2024-06-02,01:30:00,6.84,68.4,Normal day,True
2024-06-02,02:00:00,5.46,54.6,Normal day,True
2024-06-02,02:30:00,12.8,128.0,Normal day,True
2024-06-02,03:00:00,8.91,89.1,Normal day,True
2024-06-02,03:30:00,7.51,75.1,Normal day,True
2024-06-02,04:00:00,14.14,141.4,Normal day,True
2024-06-02,04:30:00,8.5,85.0,Normal day,True
2024-06-02,05:00:00,9.93,99.3,Normal day,True
2024-06-02,05:30:00,11.76,117.6,Normal day,True
2024-06-02,06:00:00,7.83,78.3,Normal day,True
2024-06-02,06:30:00,6.21,62.1,Normal day,True
2024-06-02,07:00:00,56.68,566.8,Normal day,True
2024-06-02,07:30:00,56.34,563.4,Normal day,True
2024-06-02,08:00:00,46.7,467.0,Normal day,True
2024-06-02,08:30:00,49.5,495.0,Normal day,True
2024-06-02,09:00:00,61.5,615.0,Normal day,True
2024-06-02,09:30:00,65.88,658.8,Normal day,True
2024-06-02,10:00:00,62.01,620.1,Normal day,True
2024-06-02,10:30:00,50.25,502.5,Normal day,True
2024-06-02,11:00:00,28.15,281.5,Normal day,True
2024-06-02,11:30:00,38.25,382.5,Normal day,True
2024-06-02,12:00:00,39.04,390.4,Normal day,True
2024-06-02,12:30:00,42.64,426.4,Normal day,True
2024-06-02,13:00:00,48.26,482.6,Normal day,True
2024-06-02,13:30:00,57.34,573.4,Normal day,True
2024-06-02,14:00:00,48.28,482.8,Normal day,True
2024-06-02,14:30:00,45.98,459.8,Normal day,True
2024-06-02,15:00:00,31.6,316.0,Normal day,True
2024-06-02,15:30:00,40.3,403.0,Normal day,True
2024-06-02,16:00:00,28.81,288.1,Normal day,True
2024-06-02,16:30:00,30.11,301.1,Normal day,True
2024-06-02,17:00:00,32.07,320.7,Normal day,True
2024-06-02,17:30:00,40.81,408.1,Normal day,True
2024-06-02,18:00:00,61.57,615.7,Normal day,True
2024-06-02,18:30:00,68.39,683.9,Normal day,True
2024-06-02,19:00:00,65.08,650.8,Normal day,True
2024-06-02,19:30:00,61.96,619.6,Normal day,True
2024-06-02,20:00:00,67.96,679.6,Normal day,True
2024-06-02,20:30:00,67.22,672.2,Normal day,True
2024-06-02,21:00:00,68.57,685.7,Normal day,True
2024-06-02,21:30:00,66.61,666.1,Normal day,True
2024-06-02,22:00:00,69.88,698.8,Normal day,True
2024-06-02,22:30:00,68.23,682.3,Normal day,True
2024-06-02,23:00:00,12.86,128.6,Normal day,True
2024-06-02,23:30:00,6.77,67.7,Normal day,True
2024-06-03,00:00:00,7.15,71.5,Normal day,False
2024-06-03,00:30:00,8.04,80.4,Normal day,False
2024-06-03,01:00:00,10.13,101.3,Normal day,False
2024-06-03,01:30:00,12.97,129.7,Normal day,False
2024-06-03,02:00:00,11.89,118.9,Normal day,False
2024-06-03,02:30:00,9.25,92.5,Normal day,False
2024-06-03,03:00:00,6.52,65.2,Normal day,False
2024-06-03,03:30:00,8.1,81.0,Normal day,False
2024-06-03,04:00:00,11.36,113.6,Normal day,False
2024-06-03,04:30:00,12.56,125.6,Normal day,False
2024-06-03,05:00:00,32.63,326.3,Normal day,False
2024-06-03,05:30:00,36.49,364.9,Normal day,False
2024-06-03,06:00:00,36.71,367.1,Normal day,False
2024-06-03,06:30:00,30.04,300.4,Normal day,False
2024-06-03,07:00:00,27.06,270.6,Normal day,False
2024-06-03,07:30:00,36.08,360.8,Normal day,False
2024-06-03,08:00:00,35.35,353.5,Normal day,False
2024-06-03,08:30:00,33.08,330.8,Normal day,False
2024-06-03,09:00:00,9.47,94.7,Normal day,False
2024-06-03,09:30:00,16.17,161.7,Normal day,False
2024-06-03,10:00:00,14.96,149.6,Normal day,False
2024-06-03,10:30:00,13.18,131.8,Normal day,False
2024-06-03,11:00:00,14.52,145.2,Normal day,False
2024-06-03,11:30:00,10.0,100.0,Normal day,False
2024-06-03,12:00:00,31.25,312.5,Normal day,False
2024-06-03,12:30:00,28.56,285.6,Normal day,False
2024-06-03,13:00:00,33.48,334.8,Normal day,False
2024-06-03,13:30:00,42.47,424.7,Normal day,False
2024-06-03,14:00:00,21.52,215.2,Normal day,False
2024-06-03,14:30:00,14.14,141.4,Normal day,False
2024-06-03,15:00:00,20.2,202.0,Normal day,False
2024-06-03,15:30:00,14.29,142.9,Normal day,False
2024-06-03,16:00:00,12.09,120.9,Normal day,False
2024-06-03,16:30:00,17.0,170.0,Normal day,False
2024-06-03,17:00:00,9.09,90.9,Normal day,False
2024-06-03,17:30:00,15.8,158.0,Normal day,False
2024-06-03,18:00:00,57.26,572.6,Normal day,False
2024-06-03,18:30:00,53.03,530.3,Normal day,False
2024-06-03,19:00:00,66.23,662.3,Normal day,False
2024-06-03,19:30:00,58.61,586.1,Normal day,False
2024-06-03,20:00:00,50.88,508.8,Normal day,False
2024-06-03,20:30:00,49.08,490.8,Normal day,False
2024-06-03,21:00:00,60.82,608.2,Normal day,False
2024-06-03,21:30:00,55.97,559.7,Normal day,False
2024-06-03,22:00:00,7.02,70.2,Normal day,False
2024-06-03,22:30:00,11.75,117.5,Normal day,False
2024-06-03,23:00:00,7.06,70.6,Normal day,False
2024-06-03,23:30:00,6.31,63.1,Normal day,False
2024-06-04,00:00:00,6.8,68.0,Normal day,False
2024-06-04,00:30:00,9.39,93.9,Normal day,False
2024-06-04,01:00:00,11.3,113.0,Normal day,False
2024-06-04,01:30:00,11.62,116.2,Normal day,False
2024-06-04,02:00:00,6.21,62.1,Normal day,False
2024-06-04,02:30:00,4.97,49.7,Normal day,False
2024-06-04,03:00:00,10.61,106.1,Normal day,False
2024-06-04,03:30:00,4.29,42.9,Normal day,False
2024-06-04,04:00:00,12.33,123.3,Normal day,False
2024-06-04,04:30:00,10.0,100.0,Normal day,False
2024-06-04,05:00:00,31.03,310.3,Normal day,False
2024-06-04,05:30:00,38.19,381.9,Normal day,False
2024-06-04,06:00:00,32.15,321.5,Normal day,False
2024-06-04,06:30:00,37.71,377.1,Normal day,False
2024-06-04,07:00:00,41.42,414.2,Normal day,False
2024-06-04,07:30:00,39.68,396.8,Normal day,False
2024-06-04,08:00:00,36.65,366.5,Normal day,False
2024-06-04,08:30:00,29.02,290.2,Normal day,False
2024-06-04,09:00:00,10.86,108.6,Normal day,False
2024-06-04,09:30:00,15.48,154.8,Normal day,False
2024-06-04,10:00:00,13.43,134.3,Normal day,False
2024-06-04,10:30:00,8.42,84.2,Normal day,False
2024-06-04,11:00:00,16.14,161.4,Normal day,False
2024-06-04,11:30:00,15.81,158.1,Normal day,False
2024-06-04,12:00:00,42.51,425.1,Normal day,False
2024-06-04,12:30:00,43.28,432.8,Normal day,False
2024-06-04,13:00:00,44.13,441.3,Normal day,False
2024-06-04,13:30:00,37.18,371.8,Normal day,False
2024-06-04,14:00:00,12.46,124.6,Normal day,False
2024-06-04,14:30:00,19.57,195.7,Normal day,False
2024-06-04,15:00:00,11.47,114.7,Normal day,False
2024-06-04,15:30:00,16.34,163.4,Normal day,False
2024-06-04,16:00:00,18.76,187.6,Normal day,False
2024-06-04,16:30:00,10.98,109.8,Normal day,False
2024-06-04,17:00:00,12.34,123.4,Normal day,False
2024-06-04,17:30:00,23.46,234.6,Normal day,False
2024-06-04,18:00:00,54.56,545.6,Normal day,False
2024-06-04,18:30:00,45.4,454.0,Normal day,False
2024-06-04,19:00:00,49.69,496.9,Normal day,False
2024-06-04,19:30:00,56.53,565.3,Normal day,False
2024-06-04,20:00:00,49.37,493.7,Normal day,False
2024-06-04,20:30:00,65.99,659.9,Normal day,False
2024-06-04,21:00:00,51.05,510.5,Normal day,False
2024-06-04,21:30:00,63.08,630.8,Normal day,False
2024-06-04,22:00:00,12.69,126.9,Normal day,False
2024-06-04,22:30:00,4.56,45.6,Normal day,False
2024-06-04,23:00:00,4.97,49.7,Normal day,False
2024-06-04,23:30:00,6.92,69.2,Normal day,False
2024-06-05,00:00:00,5.03,50.3,Normal day,False
2024-06-05,00:30:00,10.44,104.4,Normal day,False
2024-06-05,01:00:00,10.45,104.5,Normal day,False
2024-06-05,01:30:00,4.6,46.0,Normal day,False
2024-06-05,02:00:00,11.11,111.1,Normal day,False
2024-06-05,02:30:00,12.61,126.1,Normal day,False
2024-06-05,03:00:00,12.37,123.7,Normal day,False
2024-06-05,03:30:00,12.53,125.3,Normal day,False
2024-06-05,04:00:00,10.18,101.8,Normal day,False
2024-06-05,04:30:00,10.62,106.2,Normal day,False
2024-06-05,05:00:00,34.42,344.2,Normal day,False
2024-06-05,05:30:00,43.77,437.7,Normal day,False
2024-06-05,06:00:00,37.05,370.5,Normal day,False
2024-06-05,06:30:00,27.71,277.1,Normal day,False
2024-06-05,07:00:00,39.48,394.8,Normal day,False
2024-06-05,07:30:00,26.87,268.7,Normal day,False
2024-06-05,08:00:00,35.81,358.1,Normal day,False
2024-06-05,08:30:00,31.09,310.9,Normal day,False
2024-06-05,09:00:00,9.86,98.6,Normal day,False
2024-06-05,09:30:00,16.86,168.6,Normal day,False
2024-06-05,10:00:00,10.54,105.4,Normal day,False
2024-06-05,10:30:00,11.03,110.3,Normal day,False
