Date,Time,Usage Percentage,Convert Liters,Special Events,Is Weekend
2023-06-01,00:00:00,6.22,62.2,Normal day,False
2023-06-01,00:30:00,6.13,61.3,Normal day,False
2023-06-01,01:00:00,7.89,78.9,Normal day,False
2023-06-01,01:30:00,13.81,138.1,Normal day,False
2023-06-01,02:00:00,6.5,65.0,Normal day,False
2023-06-01,02:30:00,7.05,70.5,Normal day,False
2023-06-01,03:00:00,5.14,51.4,Normal day,False
2023-06-01,03:30:00,9.86,98.6,Normal day,False
2023-06-01,04:00:00,5.48,54.8,Normal day,False
2023-06-01,04:30:00,4.86,48.6,Normal day,False
2023-06-01,05:00:00,32.52,325.2,Normal day,False
2023-06-01,05:30:00,38.04,380.4,Normal day,False
2023-06-01,06:00:00,32.62,326.2,Normal day,False
2023-06-01,06:30:00,32.3,323.0,Normal day,False
2023-06-01,07:00:00,31.38,313.8,Normal day,False
2023-06-01,07:30:00,31.28,312.8,Normal day,False
2023-06-01,08:00:00,29.54,295.4,Normal day,False
2023-06-01,08:30:00,36.77,367.7,Normal day,False
2023-06-01,09:00:00,17.52,175.2,Normal day,False
2023-06-01,09:30:00,18.49,184.9,Normal day,False
2023-06-01,10:00:00,14.95,149.5,Normal day,False
2023-06-01,10:30:00,17.0,170.0,Normal day,False
2023-06-01,11:00:00,11.57,115.7,Normal day,False
2023-06-01,11:30:00,16.1,161.0,Normal day,False
2023-06-01,12:00:00,35.88,358.8,Normal day,False
2023-06-01,12:30:00,33.29,332.9,Normal day,False
2023-06-01,13:00:00,32.27,322.7,Normal day,False
2023-06-01,13:30:00,38.6,386.0,Normal day,False
2023-06-01,14:00:00,13.16,131.6,Normal day,False
2023-06-01,14:30:00,11.61,116.1,Normal day,False
2023-06-01,15:00:00,12.06,120.6,Normal day,False
2023-06-01,15:30:00,9.67,96.7,Normal day,False
2023-06-01,16:00:00,21.8,218.0,Normal day,False
2023-06-01,16:30:00,16.28,162.8,Normal day,False
2023-06-01,17:00:00,23.15,231.5,Normal day,False
2023-06-01,17:30:00,11.63,116.3,Normal day,False
2023-06-01,18:00:00,59.04,590.4,Normal day,False
2023-06-01,18:30:00,52.78,527.8,Normal day,False
2023-06-01,19:00:00,52.92,529.2,Normal day,False
2023-06-01,19:30:00,51.78,517.8,Normal day,False
2023-06-01,20:00:00,65.03,650.3,Normal day,False
2023-06-01,20:30:00,42.95,429.5,Normal day,False
2023-06-01,21:00:00,66.18,661.8,Normal day,False
2023-06-01,21:30:00,55.38,553.8,Normal day,False
2023-06-01,22:00:00,7.23,72.3,Normal day,False
2023-06-01,22:30:00,10.04,100.4,Normal day,False
2023-06-01,23:00:00,12.27,122.7,Normal day,False
2023-06-01,23:30:00,8.76,87.6,Normal day,False
2023-06-02,00:00:00,11.47,114.7,Normal day,False
2023-06-02,00:30:00,7.24,72.4,Normal day,False
2023-06-02,01:00:00,10.63,106.3,Normal day,False
2023-06-02,01:30:00,13.16,131.6,Normal day,False
2023-06-02,02:00:00,5.99,59.9,Normal day,False
2023-06-02,02:30:00,9.12,91.2,Normal day,False
2023-06-02,03:00:00,10.3,103.0,Normal day,False
2023-06-02,03:30:00,4.69,46.9,Normal day,False
2023-06-02,04:00:00,10.89,108.9,Normal day,False
2023-06-02,04:30:00,10.64,106.4,Normal day,False
2023-06-02,05:00:00,29.37,293.7,Normal day,False
2023-06-02,05:30:00,34.75,347.5,Normal day,False
2023-06-02,06:00:00,32.71,327.1,Normal day,False
2023-06-02,06:30:00,30.04,300.4,Normal day,False
2023-06-02,07:00:00,31.63,316.3,Normal day,False
2023-06-02,07:30:00,39.83,398.3,Normal day,False
2023-06-02,08:00:00,28.98,289.8,Normal day,False
2023-06-02,08:30:00,26.13,261.3,Normal day,False
2023-06-02,09:00:00,10.97,109.7,Normal day,False
2023-06-02,09:30:00,13.97,139.7,Normal day,False
2023-06-02,10:00:00,9.49,94.9,Normal day,False
2023-06-02,10:30:00,18.81,188.1,Normal day,False
2023-06-02,11:00:00,16.22,162.2,Normal day,False
2023-06-02,11:30:00,10.88,108.8,Normal day,False
2023-06-02,12:00:00,43.01,430.1,Normal day,False
2023-06-02,12:30:00,42.45,424.5,Normal day,False
2023-06-02,13:00:00,37.88,378.8,Normal day,False
2023-06-02,13:30:00,30.48,304.8,Normal day,False
2023-06-02,14:00:00,20.35,203.5,Normal day,False
2023-06-02,14:30:00,13.74,137.4,Normal day,False
2023-06-02,15:00:00,11.29,112.9,Normal day,False
2023-06-02,15:30:00,9.02,90.2,Normal day,False
2023-06-02,16:00:00,14.69,146.9,Normal day,False
2023-06-02,16:30:00,13.0,130.0,Normal day,False
2023-06-02,17:00:00,21.98,219.8,Normal day,False
2023-06-02,17:30:00,17.97,179.7,Normal day,False
2023-06-02,18:00:00,54.49,544.9,Normal day,False
2023-06-02,18:30:00,55.77,557.7,Normal day,False
2023-06-02,19:00:00,49.88,498.8,Normal day,False
2023-06-02,19:30:00,45.26,452.6,Normal day,False
2023-06-02,20:00:00,52.1,521.0,Normal day,False
2023-06-02,20:30:00,51.05,510.5,Normal day,False
2023-06-02,21:00:00,57.71,577.1,Normal day,False
2023-06-02,21:30:00,55.54,555.4,Normal day,False
2023-06-02,22:00:00,5.09,50.9,Normal day,False
2023-06-02,22:30:00,6.1,61.0,Normal day,False
2023-06-02,23:00:00,12.91,129.1,Normal day,False
2023-06-02,23:30:00,12.35,123.5,Normal day,False
2023-06-03,00:00:00,4.89,48.9,Normal day,True
2023-06-03,00:30:00,6.3,63.0,Normal day,True
2023-06-03,01:00:00,11.04,110.4,Normal day,True
2023-06-03,01:30:00,8.5,85.0,Normal day,True
2023-06-03,02:00:00,9.09,90.9,Normal day,True
2023-06-03,02:30:00,8.57,85.7,Normal day,True
2023-06-03,03:00:00,7.5,75.0,Normal day,True
2023-06-03,03:30:00,6.92,69.2,Normal day,True
2023-06-03,04:00:00,7.89,78.9,Normal day,True
2023-06-03,04:30:00,4.85,48.5,Normal day,True
2023-06-03,05:00:00,6.0,60.0,Normal day,True
2023-06-03,05:30:00,4.5,45.0,Normal day,True
2023-06-03,06:00:00,11.19,111.9,Normal day,True
2023-06-03,06:30:00,7.16,71.6,Normal day,True
2023-06-03,07:00:00,59.01,590.1,Normal day,True
2023-06-03,07:30:00,44.12,441.2,Normal day,True
2023-06-03,08:00:00,45.07,450.7,Normal day,True
2023-06-03,08:30:00,62.51,625.1,Normal day,True
2023-06-03,09:00:00,46.49,464.9,Normal day,True
2023-06-03,09:30:00,61.29,612.9,Normal day,True
2023-06-03,10:00:00,62.65,626.5,Normal day,True
2023-06-03,10:30:00,51.49,514.9,Normal day,True
2023-06-03,11:00:00,47.64,476.4,Normal day,True
2023-06-03,11:30:00,35.29,352.9,Normal day,True
2023-06-03,12:00:00,32.11,321.1,Normal day,True
2023-06-03,12:30:00,47.1,471.0,Normal day,True
2023-06-03,13:00:00,45.47,454.7,Normal day,True
2023-06-03,13:30:00,40.74,407.4,Normal day,True
2023-06-03,14:00:00,51.7,517.0,Normal day,True
2023-06-03,14:30:00,36.86,368.6,Normal day,True
2023-06-03,15:00:00,32.14,321.4,Normal day,True
2023-06-03,15:30:00,40.21,402.1,Normal day,True
2023-06-03,16:00:00,34.29,342.9,Normal day,True
2023-06-03,16:30:00,28.57,285.7,Normal day,True
2023-06-03,17:00:00,32.28,322.8,Normal day,True
2023-06-03,17:30:00,37.31,373.1,Normal day,True
2023-06-03,18:00:00,58.63,586.3,Normal day,True
2023-06-03,18:30:00,54.46,544.6,Normal day,True
2023-06-03,19:00:00,76.64,766.4,Normal day,True
2023-06-03,19:30:00,66.06,660.6,Normal day,True
2023-06-03,20:00:00,73.8,738.0,Normal day,True
2023-06-03,20:30:00,55.04,550.4,Normal day,True
2023-06-03,21:00:00,50.63,506.3,Normal day,True
2023-06-03,21:30:00,60.78,607.8,Normal day,True
2023-06-03,22:00:00,57.43,574.3,Normal day,True
2023-06-03,22:30:00,57.3,573.0,Normal day,True
2023-06-03,23:00:00,4.57,45.7,Normal day,True
2023-06-03,23:30:00,6.16,61.6,Normal day,True
2023-06-04,00:00:00,7.55,75.5,Normal day,True
2023-06-04,00:30:00,12.35,123.5,Normal day,True
2023-06-04,01:00:00,11.88,118.8,Normal day,True
2023-06-04,01:30:00,4.73,47.3,Normal day,True
2023-06-04,02:00:00,6.39,63.9,Normal day,True
2023-06-04,02:30:00,11.73,117.3,Normal day,True
2023-06-04,03:00:00,9.72,97.2,Normal day,True
2023-06-04,03:30:00,10.36,103.6,Normal day,True
2023-06-04,04:00:00,9.8,98.0,Normal day,True
2023-06-04,04:30:00,5.71,57.1,Normal day,True
2023-06-04,05:00:00,12.63,126.3,Normal day,True
2023-06-04,05:30:00,9.07,90.7,Normal day,True
2023-06-04,06:00:00,9.36,93.6,Normal day,True
2023-06-04,06:30:00,11.82,118.2,Normal day,True
2023-06-04,07:00:00,45.32,453.2,Normal day,True
2023-06-04,07:30:00,58.42,584.2,Normal day,True
2023-06-04,08:00:00,62.97,629.7,Normal day,True
2023-06-04,08:30:00,54.59,545.9,Normal day,True
