Date,Time,Usage Percentage,Convert Liters,Special Events,Is Weekend
2023-11-01,00:00:00,1.3,13.0,Vacation,False
2023-11-01,00:30:00,0.87,8.7,Vacation,False
2023-11-01,01:00:00,1.03,10.3,Vacation,False
2023-11-01,01:30:00,2.28,22.8,Vacation,False
2023-11-01,02:00:00,1.89,18.9,Vacation,False
2023-11-01,02:30:00,0.97,9.7,Vacation,False
2023-11-01,03:00:00,1.34,13.4,Vacation,False
2023-11-01,03:30:00,1.2,12.0,Vacation,False
2023-11-01,04:00:00,2.05,20.5,Vacation,False
2023-11-01,04:30:00,1.41,14.1,Vacation,False
2023-11-01,05:00:00,4.7,47.0,Vacation,False
2023-11-01,05:30:00,4.43,44.3,Vacation,False
2023-11-01,06:00:00,5.56,55.6,Vacation,False
2023-11-01,06:30:00,4.33,43.3,Vacation,False
2023-11-01,07:00:00,5.15,51.5,Vacation,False
2023-11-01,07:30:00,5.19,51.9,Vacation,False
2023-11-01,08:00:00,4.65,46.5,Vacation,False
2023-11-01,08:30:00,5.26,52.6,Vacation,False
2023-11-01,09:00:00,2.81,28.1,Vacation,False
2023-11-01,09:30:00,2.33,23.3,Vacation,False
2023-11-01,10:00:00,1.51,15.1,Vacation,False
2023-11-01,10:30:00,2.03,20.3,Vacation,False
2023-11-01,11:00:00,2.0,20.0,Vacation,False
2023-11-01,11:30:00,2.32,23.2,Vacation,False
2023-11-01,12:00:00,4.76,47.6,Vacation,False
2023-11-01,12:30:00,5.95,59.5,Vacation,False
2023-11-01,13:00:00,7.31,73.1,Vacation,False
2023-11-01,13:30:00,5.94,59.4,Vacation,False
2023-11-01,14:00:00,1.85,18.5,Vacation,False
2023-11-01,14:30:00,2.33,23.3,Vacation,False
2023-11-01,15:00:00,1.73,17.3,Vacation,False
2023-11-01,15:30:00,2.17,21.7,Vacation,False
2023-11-01,16:00:00,3.16,31.6,Vacation,False
2023-11-01,16:30:00,2.36,23.6,Vacation,False
2023-11-01,17:00:00,3.38,33.8,Vacation,False
2023-11-01,17:30:00,3.31,33.1,Vacation,False
2023-11-01,18:00:00,10.19,101.9,Vacation,False
2023-11-01,18:30:00,8.4,84.0,Vacation,False
2023-11-01,19:00:00,8.6,86.0,Vacation,False
2023-11-01,19:30:00,9.68,96.8,Vacation,False
