Date,Time,Usage Percentage,Convert Liters,Special Events,Is Weekend
2024-09-01,00:00:00,8.48,84.8,Normal day,True
2024-09-01,00:30:00,7.26,72.6,Normal day,True
2024-09-01,01:00:00,5.57,55.7,Normal day,True
2024-09-01,01:30:00,9.25,92.5,Normal day,True
2024-09-01,02:00:00,12.77,127.7,Normal day,True
2024-09-01,02:30:00,9.17,91.7,Normal day,True
2024-09-01,03:00:00,6.14,61.4,Normal day,True
2024-09-01,03:30:00,6.4,64.0,Normal day,True
2024-09-01,04:00:00,7.93,79.3,Normal day,True
2024-09-01,04:30:00,11.63,116.3,Normal day,True
2024-09-01,05:00:00,10.67,106.7,Normal day,True
2024-09-01,05:30:00,9.75,97.5,Normal day,True
2024-09-01,06:00:00,11.3,113.0,Normal day,True
2024-09-01,06:30:00,8.26,82.6,Normal day,True
2024-09-01,07:00:00,48.58,485.8,Normal day,True
2024-09-01,07:30:00,66.3,663.0,Normal day,True
2024-09-01,08:00:00,48.57,485.7,Normal day,True
2024-09-01,08:30:00,49.53,495.3,Normal day,True
2024-09-01,09:00:00,45.83,458.3,Normal day,True
2024-09-01,09:30:00,56.09,560.9,Normal day,True
2024-09-01,10:00:00,66.79,667.9,Normal day,True
2024-09-01,10:30:00,49.12,491.2,Normal day,True
2024-09-01,11:00:00,47.66,476.6,Normal day,True
2024-09-01,11:30:00,36.73,367.3,Normal day,True
2024-09-01,12:00:00,41.83,418.3,Normal day,True
2024-09-01,12:30:00,43.88,438.8,Normal day,True
2024-09-01,13:00:00,38.12,381.2,Normal day,True
2024-09-01,13:30:00,40.47,404.7,Normal day,True
2024-09-01,14:00:00,43.99,439.9,Normal day,True
2024-09-01,14:30:00,40.02,400.2,Normal day,True
2024-09-01,15:00:00,45.46,454.6,Normal day,True
2024-09-01,15:30:00,38.89,388.9,Normal day,True
2024-09-01,16:00:00,33.82,338.2,Normal day,True
2024-09-01,16:30:00,31.11,311.1,Normal day,True
2024-09-01,17:00:00,35.11,351.1,Normal day,True
2024-09-01,17:30:00,44.65,446.5,Normal day,True
2024-09-01,18:00:00,68.0,680.0,Normal day,True
2024-09-01,18:30:00,55.64,556.4,Normal day,True
2024-09-01,19:00:00,64.2,642.0,Normal day,True
2024-09-01,19:30:00,65.12,651.2,Normal day,True
2024-09-01,20:00:00,57.65,576.5,Normal day,True
2024-09-01,20:30:00,74.63,746.3,Normal day,True
2024-09-01,21:00:00,66.41,664.1,Normal day,True
2024-09-01,21:30:00,61.6,616.0,Normal day,True
2024-09-01,22:00:00,68.15,681.5,Normal day,True
2024-09-01,22:30:00,56.68,566.8,Normal day,True
2024-09-01,23:00:00,11.66,116.6,Normal day,True
2024-09-01,23:30:00,6.6,66.0,Normal day,True
2024-09-02,00:00:00,9.28,92.8,Normal day,False
2024-09-02,00:30:00,10.45,104.5,Normal day,False
2024-09-02,01:00:00,6.98,69.8,Normal day,False
2024-09-02,01:30:00,5.11,51.1,Normal day,False
2024-09-02,02:00:00,12.42,124.2,Normal day,False
2024-09-02,02:30:00,8.24,82.4,Normal day,False
2024-09-02,03:00:00,8.62,86.2,Normal day,False
2024-09-02,03:30:00,4.7,47.0,Normal day,False
2024-09-02,04:00:00,6.27,62.7,Normal day,False
2024-09-02,04:30:00,12.77,127.7,Normal day,False
2024-09-02,05:00:00,37.55,375.5,Normal day,False
2024-09-02,05:30:00,28.09,280.9,Normal day,False
2024-09-02,06:00:00,37.98,379.8,Normal day,False
2024-09-02,06:30:00,37.85,378.5,Normal day,False
2024-09-02,07:00:00,34.25,342.5,Normal day,False
2024-09-02,07:30:00,36.83,368.3,Normal day,False
2024-09-02,08:00:00,33.48,334.8,Normal day,False
2024-09-02,08:30:00,39.2,392.0,Normal day,False
2024-09-02,09:00:00,14.65,146.5,Normal day,False
2024-09-02,09:30:00,11.16,111.6,Normal day,False
2024-09-02,10:00:00,16.95,169.5,Normal day,False
2024-09-02,10:30:00,19.13,191.3,Normal day,False
2024-09-02,11:00:00,16.82,168.2,Normal day,False
2024-09-02,11:30:00,13.68,136.8,Normal day,False
2024-09-02,12:00:00,28.81,288.1,Normal day,False
2024-09-02,12:30:00,46.93,469.3,Normal day,False
2024-09-02,13:00:00,38.2,382.0,Normal day,False
2024-09-02,13:30:00,43.21,432.1,Normal day,False
2024-09-02,14:00:00,10.12,101.2,Normal day,False
2024-09-02,14:30:00,11.08,110.8,Normal day,False
2024-09-02,15:00:00,11.52,115.2,Normal day,False
2024-09-02,15:30:00,9.8,98.0,Normal day,False
2024-09-02,16:00:00,21.78,217.8,Normal day,False
2024-09-02,16:30:00,22.31,223.1,Normal day,False
2024-09-02,17:00:00,14.76,147.6,Normal day,False
2024-09-02,17:30:00,16.56,165.6,Normal day,False
2024-09-02,18:00:00,56.26,562.6,Normal day,False
2024-09-02,18:30:00,47.14,471.4,Normal day,False
2024-09-02,19:00:00,45.04,450.4,Normal day,False
2024-09-02,19:30:00,54.06,540.6,Normal day,False
2024-09-02,20:00:00,61.23,612.3,Normal day,False
2024-09-02,20:30:00,48.72,487.2,Normal day,False
2024-09-02,21:00:00,51.74,517.4,Normal day,False
2024-09-02,21:30:00,56.23,562.3,Normal day,False
2024-09-02,22:00:00,5.08,50.8,Normal day,False
2024-09-02,22:30:00,13.7,137.0,Normal day,False
2024-09-02,23:00:00,10.59,105.9,Normal day,False
2024-09-02,23:30:00,6.24,62.4,Normal day,False
2024-09-03,00:00:00,5.08,50.8,Normal day,False
2024-09-03,00:30:00,5.95,59.5,Normal day,False
2024-09-03,01:00:00,8.19,81.9,Normal day,False
2024-09-03,01:30:00,6.96,69.6,Normal day,False
2024-09-03,02:00:00,9.54,95.4,Normal day,False
2024-09-03,02:30:00,6.18,61.8,Normal day,False
2024-09-03,03:00:00,13.0,130.0,Normal day,False
2024-09-03,03:30:00,11.0,110.0,Normal day,False
2024-09-03,04:00:00,6.68,66.8,Normal day,False
2024-09-03,04:30:00,12.1,121.0,Normal day,False
2024-09-03,05:00:00,37.35,373.5,Normal day,False
2024-09-03,05:30:00,27.61,276.1,Normal day,False
2024-09-03,06:00:00,29.37,293.7,Normal day,False
2024-09-03,06:30:00,31.12,311.2,Normal day,False
2024-09-03,07:00:00,31.52,315.2,Normal day,False
2024-09-03,07:30:00,31.25,312.5,Normal day,False
2024-09-03,08:00:00,31.58,315.8,Normal day,False
2024-09-03,08:30:00,30.74,307.4,Normal day,False
2024-09-03,09:00:00,13.15,131.5,Normal day,False
2024-09-03,09:30:00,13.62,136.2,Normal day,False
2024-09-03,10:00:00,13.4,134.0,Normal day,False
2024-09-03,10:30:00,12.5,125.0,Normal day,False
2024-09-03,11:00:00,17.06,170.6,Normal day,False
2024-09-03,11:30:00,16.9,169.0,Normal day,False
2024-09-03,12:00:00,35.54,355.4,Normal day,False
2024-09-03,12:30:00,35.55,355.5,Normal day,False
2024-09-03,13:00:00,44.37,443.7,Normal day,False
2024-09-03,13:30:00,31.9,319.0,Normal day,False
2024-09-03,14:00:00,20.93,209.3,Normal day,False
2024-09-03,14:30:00,16.2,162.0,Normal day,False
2024-09-03,15:00:00,17.64,176.4,Normal day,False
2024-09-03,15:30:00,12.39,123.9,Normal day,False
2024-09-03,16:00:00,14.52,145.2,Normal day,False
2024-09-03,16:30:00,10.69,106.9,Normal day,False
2024-09-03,17:00:00,17.52,175.2,Normal day,False
