Date,Time,Usage Percentage,Convert Liters,Special Events,Is Weekend
2023-09-01,00:00:00,2.09,20.9,Vacation,False
2023-09-01,00:30:00,2.1,21.0,Vacation,False
2023-09-01,01:00:00,1.54,15.4,Vacation,False
2023-09-01,01:30:00,1.21,12.1,Vacation,False
2023-09-01,02:00:00,2.41,24.1,Vacation,False
2023-09-01,02:30:00,1.8,18.0,Vacation,False
2023-09-01,03:00:00,2.55,25.5,Vacation,False
2023-09-01,03:30:00,2.27,22.7,Vacation,False
2023-09-01,04:00:00,2.03,20.3,Vacation,False
2023-09-01,04:30:00,1.98,19.8,Vacation,False
2023-09-01,05:00:00,6.78,67.8,Vacation,False
2023-09-01,05:30:00,6.9,69.0,Vacation,False
2023-09-01,06:00:00,5.58,55.8,Vacation,False
2023-09-01,06:30:00,7.36,73.6,Vacation,False
2023-09-01,07:00:00,8.42,84.2,Vacation,False
2023-09-01,07:30:00,7.53,75.3,Vacation,False
2023-09-01,08:00:00,7.28,72.8,Vacation,False
2023-09-01,08:30:00,7.29,72.9,Vacation,False
2023-09-01,09:00:00,2.1,21.0,Vacation,False
2023-09-01,09:30:00,2.57,25.7,Vacation,False
2023-09-01,10:00:00,3.41,34.1,Vacation,False
2023-09-01,10:30:00,2.38,23.8,Vacation,False
2023-09-01,11:00:00,3.46,34.6,Vacation,False
2023-09-01,11:30:00,3.57,35.7,Vacation,False
2023-09-01,12:00:00,7.38,73.8,Vacation,False
2023-09-01,12:30:00,5.96,59.6,Vacation,False
2023-09-01,13:00:00,6.24,62.4,Vacation,False
2023-09-01,13:30:00,6.59,65.9,Vacation,False
2023-09-01,14:00:00,2.19,21.9,Vacation,False
2023-09-01,14:30:00,2.13,21.3,Vacation,False
2023-09-01,15:00:00,3.39,33.9,Vacation,False
2023-09-01,15:30:00,3.49,34.9,Vacation,False
2023-09-01,16:00:00,4.05,40.5,Vacation,False
2023-09-01,16:30:00,2.74,27.4,Vacation,False
2023-09-01,17:00:00,4.4,44.0,Vacation,False
2023-09-01,17:30:00,4.21,42.1,Vacation,False
2023-09-01,18:00:00,11.44,114.4,Vacation,False
2023-09-01,18:30:00,9.87,98.7,Vacation,False
2023-09-01,19:00:00,9.49,94.9,Vacation,False
2023-09-01,19:30:00,8.86,88.6,Vacation,False
2023-09-01,20:00:00,9.25,92.5,Vacation,False
2023-09-01,20:30:00,10.81,108.1,Vacation,False
2023-09-01,21:00:00,11.62,116.2,Vacation,False
2023-09-01,21:30:00,11.72,117.2,Vacation,False
2023-09-01,22:00:00,1.71,17.1,Vacation,False
2023-09-01,22:30:00,2.1,21.0,Vacation,False
2023-09-01,23:00:00,1.72,17.2,Vacation,False
2023-09-01,23:30:00,1.26,12.6,Vacation,False
2023-09-02,00:00:00,8.23,82.3,Normal day,True
2023-09-02,00:30:00,6.08,60.8,Normal day,True
2023-09-02,01:00:00,11.23,112.3,Normal day,True
2023-09-02,01:30:00,9.47,94.7,Normal day,True
2023-09-02,02:00:00,14.19,141.9,Normal day,True
2023-09-02,02:30:00,13.78,137.8,Normal day,True
2023-09-02,03:00:00,13.81,138.1,Normal day,True
2023-09-02,03:30:00,12.78,127.8,Normal day,True
2023-09-02,04:00:00,11.12,111.2,Normal day,True
2023-09-02,04:30:00,6.46,64.6,Normal day,True
2023-09-02,05:00:00,5.52,55.2,Normal day,True
2023-09-02,05:30:00,6.38,63.8,Normal day,True
2023-09-02,06:00:00,11.47,114.7,Normal day,True
2023-09-02,06:30:00,7.17,71.7,Normal day,True
2023-09-02,07:00:00,60.23,602.3,Normal day,True
2023-09-02,07:30:00,46.97,469.7,Normal day,True
2023-09-02,08:00:00,68.59,685.9,Normal day,True
2023-09-02,08:30:00,47.65,476.5,Normal day,True
2023-09-02,09:00:00,50.39,503.9,Normal day,True
2023-09-02,09:30:00,62.8,628.0,Normal day,True
2023-09-02,10:00:00,49.43,494.3,Normal day,True
2023-09-02,10:30:00,55.78,557.8,Normal day,True
2023-09-02,11:00:00,38.82,388.2,Normal day,True
2023-09-02,11:30:00,31.54,315.4,Normal day,True
2023-09-02,12:00:00,30.25,302.5,Normal day,True
2023-09-02,12:30:00,30.98,309.8,Normal day,True
2023-09-02,13:00:00,54.69,546.9,Normal day,True
2023-09-02,13:30:00,50.74,507.4,Normal day,True
2023-09-02,14:00:00,45.44,454.4,Normal day,True
2023-09-02,14:30:00,38.27,382.7,Normal day,True
2023-09-02,15:00:00,30.2,302.0,Normal day,True
2023-09-02,15:30:00,36.0,360.0,Normal day,True
2023-09-02,16:00:00,37.77,377.7,Normal day,True
2023-09-02,16:30:00,48.28,482.8,Normal day,True
2023-09-02,17:00:00,29.09,290.9,Normal day,True
2023-09-02,17:30:00,40.33,403.3,Normal day,True
2023-09-02,18:00:00,55.21,552.1,Normal day,True
2023-09-02,18:30:00,58.65,586.5,Normal day,True
2023-09-02,19:00:00,71.18,711.8,Normal day,True
2023-09-02,19:30:00,59.52,595.2,Normal day,True
2023-09-02,20:00:00,51.82,518.2,Normal day,True
2023-09-02,20:30:00,71.03,710.3,Normal day,True
2023-09-02,21:00:00,65.26,652.6,Normal day,True
2023-09-02,21:30:00,55.54,555.4,Normal day,True
2023-09-02,22:00:00,58.56,585.6,Normal day,True
