Date,Time,Usage Percentage,Special Events,Is Weekend
2025-01-01,00:00:00,9.93,Normal day,False
2025-01-01,00:30:00,8.7,Normal day,False
2025-01-01,01:00:00,5.82,Normal day,False
2025-01-01,01:30:00,7.97,Normal day,False
2025-01-01,02:00:00,12.02,Normal day,False
2025-01-01,02:30:00,11.65,Normal day,False
2025-01-01,03:00:00,9.93,Normal day,False
2025-01-01,03:30:00,5.5,Normal day,False
2025-01-01,04:00:00,8.2,Normal day,False
2025-01-01,04:30:00,6.19,Normal day,False
2025-01-01,05:00:00,36.48,Normal day,False
2025-01-01,05:30:00,45.58,Normal day,False
2025-01-01,06:00:00,48.28,Normal day,False
2025-01-01,06:30:00,40.81,Normal day,False
2025-01-01,07:00:00,49.51,Normal day,False
2025-01-01,07:30:00,37.58,Normal day,False
2025-01-01,08:00:00,45.61,Normal day,False
2025-01-01,08:30:00,33.29,Normal day,False
2025-01-01,09:00:00,13.25,Normal day,False
2025-01-01,09:30:00,10.5,Normal day,False
2025-01-01,10:00:00,10.62,Normal day,False
2025-01-01,10:30:00,11.92,Normal day,False
2025-01-01,11:00:00,8.3,Normal day,False
2025-01-01,11:30:00,15.89,Normal day,False
2025-01-01,12:00:00,41.62,Normal day,False
2025-01-01,12:30:00,40.04,Normal day,False
2025-01-01,13:00:00,28.08,Normal day,False
2025-01-01,13:30:00,27.92,Normal day,False
2025-01-01,14:00:00,16.82,Normal day,False
2025-01-01,14:30:00,8.44,Normal day,False
2025-01-01,15:00:00,16.01,Normal day,False
2025-01-01,15:30:00,17.81,Normal day,False
2025-01-01,16:00:00,12.04,Normal day,False
2025-01-01,16:30:00,19.33,Normal day,False
2025-01-01,17:00:00,9.75,Normal day,False
2025-01-01,17:30:00,18.54,Normal day,False
2025-01-01,18:00:00,51.17,Normal day,False
2025-01-01,18:30:00,50.06,Normal day,False
2025-01-01,19:00:00,42.53,Normal day,False
2025-01-01,19:30:00,62.12,Normal day,False
2025-01-01,20:00:00,51.6,Normal day,False
2025-01-01,20:30:00,37.84,Normal day,False
2025-01-01,21:00:00,44.85,Normal day,False
2025-01-01,21:30:00,48.24,Normal day,False
2025-01-01,22:00:00,4.63,Normal day,False
2025-01-01,22:30:00,4.31,Normal day,False
2025-01-01,23:00:00,6.29,Normal day,False
2025-01-01,23:30:00,11.07,Normal day,False
2025-01-02,00:00:00,8.32,Normal day,False
2025-01-02,00:30:00,11.61,Normal day,False
2025-01-02,01:00:00,10.69,Normal day,False
2025-01-02,01:30:00,4.87,Normal day,False
2025-01-02,02:00:00,9.82,Normal day,False
2025-01-02,02:30:00,9.68,Normal day,False
2025-01-02,03:00:00,8.61,Normal day,False
2025-01-02,03:30:00,6.91,Normal day,False
2025-01-02,04:00:00,10.42,Normal day,False
2025-01-02,04:30:00,4.79,Normal day,False
2025-01-02,05:00:00,35.48,Normal day,False
2025-01-02,05:30:00,37.29,Normal day,False
2025-01-02,06:00:00,39.85,Normal day,False
2025-01-02,06:30:00,32.3,Normal day,False
2025-01-02,07:00:00,36.72,Normal day,False
2025-01-02,07:30:00,43.05,Normal day,False
2025-01-02,08:00:00,31.72,Normal day,False
2025-01-02,08:30:00,38.9,Normal day,False
2025-01-02,09:00:00,15.18,Normal day,False
2025-01-02,09:30:00,11.82,Normal day,False
2025-01-02,10:00:00,9.65,Normal day,False
2025-01-02,10:30:00,7.66,Normal day,False
2025-01-02,11:00:00,10.7,Normal day,False
2025-01-02,11:30:00,10.89,Normal day,False
2025-01-02,12:00:00,36.51,Normal day,False
2025-01-02,12:30:00,29.32,Normal day,False
2025-01-02,13:00:00,38.14,Normal day,False
2025-01-02,13:30:00,41.25,Normal day,False
2025-01-02,14:00:00,17.22,Normal day,False
2025-01-02,14:30:00,16.89,Normal day,False
2025-01-02,15:00:00,9.25,Normal day,False
2025-01-02,15:30:00,15.26,Normal day,False
2025-01-02,16:00:00,16.14,Normal day,False
2025-01-02,16:30:00,12.67,Normal day,False
2025-01-02,17:00:00,15.6,Normal day,False
2025-01-02,17:30:00,14.53,Normal day,False
2025-01-02,18:00:00,49.7,Normal day,False
2025-01-02,18:30:00,38.87,Normal day,False
2025-01-02,19:00:00,50.03,Normal day,False
2025-01-02,19:30:00,48.93,Normal day,False
2025-01-02,20:00:00,53.16,Normal day,False
2025-01-02,20:30:00,44.12,Normal day,False
2025-01-02,21:00:00,53.96,Normal day,False
2025-01-02,21:30:00,43.4,Normal day,False
2025-01-02,22:00:00,7.58,Normal day,False
2025-01-02,22:30:00,9.21,Normal day,False
2025-01-02,23:00:00,10.0,Normal day,False
2025-01-02,23:30:00,7.09,Normal day,False
2025-01-03,00:00:00,11.96,Normal day,False
2025-01-03,00:30:00,11.9,Normal day,False
2025-01-03,01:00:00,7.17,Normal day,False
2025-01-03,01:30:00,6.91,Normal day,False
2025-01-03,02:00:00,5.96,Normal day,False
2025-01-03,02:30:00,6.5,Normal day,False
2025-01-03,03:00:00,9.09,Normal day,False
2025-01-03,03:30:00,7.12,Normal day,False
2025-01-03,04:00:00,5.66,Normal day,False
2025-01-03,04:30:00,5.0,Normal day,False
2025-01-03,05:00:00,47.66,Normal day,False
2025-01-03,05:30:00,31.35,Normal day,False
2025-01-03,06:00:00,40.64,Normal day,False
2025-01-03,06:30:00,44.75,Normal day,False
2025-01-03,07:00:00,39.58,Normal day,False
2025-01-03,07:30:00,45.26,Normal day,False
2025-01-03,08:00:00,47.26,Normal day,False
2025-01-03,08:30:00,49.35,Normal day,False
2025-01-03,09:00:00,13.83,Normal day,False
2025-01-03,09:30:00,13.24,Normal day,False
2025-01-03,10:00:00,10.78,Normal day,False
2025-01-03,10:30:00,9.38,Normal day,False
2025-01-03,11:00:00,11.82,Normal day,False
2025-01-03,11:30:00,9.62,Normal day,False
2025-01-03,12:00:00,35.26,Normal day,False
2025-01-03,12:30:00,26.93,Normal day,False
2025-01-03,13:00:00,32.65,Normal day,False
2025-01-03,13:30:00,25.11,Normal day,False
2025-01-03,14:00:00,18.88,Normal day,False
2025-01-03,14:30:00,11.11,Normal day,False
2025-01-03,15:00:00,8.51,Normal day,False
2025-01-03,15:30:00,16.94,Normal day,False
2025-01-03,16:00:00,16.79,Normal day,False
2025-01-03,16:30:00,9.83,Normal day,False
2025-01-03,17:00:00,12.73,Normal day,False
2025-01-03,17:30:00,18.17,Normal day,False
2025-01-03,18:00:00,45.95,Normal day,False
2025-01-03,18:30:00,51.57,Normal day,False
2025-01-03,19:00:00,40.6,Normal day,False
2025-01-03,19:30:00,54.19,Normal day,False
2025-01-03,20:00:00,41.94,Normal day,False
2025-01-03,20:30:00,52.88,Normal day,False
2025-01-03,21:00:00,60.33,Normal day,False
2025-01-03,21:30:00,58.13,Normal day,False
2025-01-03,22:00:00,8.68,Normal day,False
2025-01-03,22:30:00,5.18,Normal day,False
2025-01-03,23:00:00,5.79,Normal day,False
2025-01-03,23:30:00,5.21,Normal day,False
2025-01-04,00:00:00,6.11,Normal day,True
2025-01-04,00:30:00,5.96,Normal day,True
2025-01-04,01:00:00,8.21,Normal day,True
2025-01-04,01:30:00,10.43,Normal day,True
2025-01-04,02:00:00,5.28,Normal day,True
2025-01-04,02:30:00,11.45,Normal day,True
2025-01-04,03:00:00,10.0,Normal day,True
2025-01-04,03:30:00,5.08,Normal day,True
2025-01-04,04:00:00,7.52,Normal day,True
2025-01-04,04:30:00,11.65,Normal day,True
2025-01-04,05:00:00,6.14,Normal day,True
2025-01-04,05:30:00,9.89,Normal day,True
2025-01-04,06:00:00,7.53,Normal day,True
2025-01-04,06:30:00,8.39,Normal day,True
2025-01-04,07:00:00,38.33,Normal day,True
2025-01-04,07:30:00,58.89,Normal day,True
2025-01-04,08:00:00,39.91,Normal day,True
2025-01-04,08:30:00,54.45,Normal day,True
