Date,Time,Usage Percentage,Special Events,Is Weekend
2025-12-01,00:00:00,3.96,Normal day,False
2025-12-01,00:30:00,10.06,Normal day,False
2025-12-01,01:00:00,7.72,Normal day,False
2025-12-01,01:30:00,8.64,Normal day,False
2025-12-01,02:00:00,6.36,Normal day,False
2025-12-01,02:30:00,6.6,Normal day,False
2025-12-01,03:00:00,10.99,Normal day,False
2025-12-01,03:30:00,9.12,Normal day,False
2025-12-01,04:00:00,7.39,Normal day,False
2025-12-01,04:30:00,8.37,Normal day,False
2025-12-01,05:00:00,39.69,Normal day,False
2025-12-01,05:30:00,30.85,Normal day,False
2025-12-01,06:00:00,38.28,Normal day,False
2025-12-01,06:30:00,35.86,Normal day,False
2025-12-01,07:00:00,36.07,Normal day,False
2025-12-01,07:30:00,39.7,Normal day,False
2025-12-01,08:00:00,32.61,Normal day,False
2025-12-01,08:30:00,41.12,Normal day,False
2025-12-01,09:00:00,13.12,Normal day,False
2025-12-01,09:30:00,11.73,Normal day,False
2025-12-01,10:00:00,12.4,Normal day,False
2025-12-01,10:30:00,9.33,Normal day,False
2025-12-01,11:00:00,8.39,Normal day,False
2025-12-01,11:30:00,14.68,Normal day,False
2025-12-01,12:00:00,28.42,Normal day,False
2025-12-01,12:30:00,27.77,Normal day,False
2025-12-01,13:00:00,25.78,Normal day,False
2025-12-01,13:30:00,28.89,Normal day,False
2025-12-01,14:00:00,14.51,Normal day,False
2025-12-01,14:30:00,13.12,Normal day,False
2025-12-01,15:00:00,9.87,Normal day,False
2025-12-01,15:30:00,13.06,Normal day,False
2025-12-01,16:00:00,12.3,Normal day,False
2025-12-01,16:30:00,9.86,Normal day,False
2025-12-01,17:00:00,11.63,Normal day,False
2025-12-01,17:30:00,10.07,Normal day,False
2025-12-01,18:00:00,42.54,Normal day,False
2025-12-01,18:30:00,40.45,Normal day,False
2025-12-01,19:00:00,53.12,Normal day,False
2025-12-01,19:30:00,55.59,Normal day,False
2025-12-01,20:00:00,57.82,Normal day,False
2025-12-01,20:30:00,37.14,Normal day,False
2025-12-01,21:00:00,37.75,Normal day,False
2025-12-01,21:30:00,50.86,Normal day,False
2025-12-01,22:00:00,3.73,Normal day,False
2025-12-01,22:30:00,9.19,Normal day,False
2025-12-01,23:00:00,10.35,Normal day,False
2025-12-01,23:30:00,7.73,Normal day,False
2025-12-02,00:00:00,6.77,Normal day,False
2025-12-02,00:30:00,11.06,Normal day,False
2025-12-02,01:00:00,7.23,Normal day,False
2025-12-02,01:30:00,5.39,Normal day,False
2025-12-02,02:00:00,5.7,Normal day,False
2025-12-02,02:30:00,4.38,Normal day,False
2025-12-02,03:00:00,7.82,Normal day,False
2025-12-02,03:30:00,8.35,Normal day,False
2025-12-02,04:00:00,5.53,Normal day,False
2025-12-02,04:30:00,6.39,Normal day,False
2025-12-02,05:00:00,44.99,Normal day,False
2025-12-02,05:30:00,31.6,Normal day,False
2025-12-02,06:00:00,39.22,Normal day,False
2025-12-02,06:30:00,44.46,Normal day,False
2025-12-02,07:00:00,46.08,Normal day,False
2025-12-02,07:30:00,39.87,Normal day,False
2025-12-02,08:00:00,36.19,Normal day,False
2025-12-02,08:30:00,41.61,Normal day,False
2025-12-02,09:00:00,8.69,Normal day,False
2025-12-02,09:30:00,14.2,Normal day,False
2025-12-02,10:00:00,13.47,Normal day,False
2025-12-02,10:30:00,14.77,Normal day,False
2025-12-02,11:00:00,15.74,Normal day,False
2025-12-02,11:30:00,10.45,Normal day,False
2025-12-02,12:00:00,29.07,Normal day,False
2025-12-02,12:30:00,36.04,Normal day,False
2025-12-02,13:00:00,26.59,Normal day,False
2025-12-02,13:30:00,33.65,Normal day,False
2025-12-02,14:00:00,14.92,Normal day,False
2025-12-02,14:30:00,20.5,Normal day,False
2025-12-02,15:00:00,10.54,Normal day,False
2025-12-02,15:30:00,19.97,Normal day,False
2025-12-02,16:00:00,17.41,Normal day,False
2025-12-02,16:30:00,15.85,Normal day,False
2025-12-02,17:00:00,16.31,Normal day,False
2025-12-02,17:30:00,8.32,Normal day,False
2025-12-02,18:00:00,63.54,Normal day,False
2025-12-02,18:30:00,55.8,Normal day,False
2025-12-02,19:00:00,44.95,Normal day,False
2025-12-02,19:30:00,61.07,Normal day,False
2025-12-02,20:00:00,60.68,Normal day,False
2025-12-02,20:30:00,40.63,Normal day,False
2025-12-02,21:00:00,51.26,Normal day,False
2025-12-02,21:30:00,62.33,Normal day,False
2025-12-02,22:00:00,10.35,Normal day,False
2025-12-02,22:30:00,9.85,Normal day,False
2025-12-02,23:00:00,7.02,Normal day,False
2025-12-02,23:30:00,4.95,Normal day,False
2025-12-03,00:00:00,10.51,Normal day,False
2025-12-03,00:30:00,8.65,Normal day,False
2025-12-03,01:00:00,5.16,Normal day,False
2025-12-03,01:30:00,7.38,Normal day,False
2025-12-03,02:00:00,11.51,Normal day,False
2025-12-03,02:30:00,7.79,Normal day,False
2025-12-03,03:00:00,5.45,Normal day,False
2025-12-03,03:30:00,7.38,Normal day,False
2025-12-03,04:00:00,6.81,Normal day,False
2025-12-03,04:30:00,12.2,Normal day,False
2025-12-03,05:00:00,50.51,Normal day,False
2025-12-03,05:30:00,38.93,Normal day,False
2025-12-03,06:00:00,43.07,Normal day,False
2025-12-03,06:30:00,37.72,Normal day,False
2025-12-03,07:00:00,33.29,Normal day,False
2025-12-03,07:30:00,38.7,Normal day,False
2025-12-03,08:00:00,29.66,Normal day,False
2025-12-03,08:30:00,35.62,Normal day,False
2025-12-03,09:00:00,14.73,Normal day,False
2025-12-03,09:30:00,14.32,Normal day,False
2025-12-03,10:00:00,13.31,Normal day,False
2025-12-03,10:30:00,11.33,Normal day,False
2025-12-03,11:00:00,9.48,Normal day,False
2025-12-03,11:30:00,14.32,Normal day,False
2025-12-03,12:00:00,40.3,Normal day,False
2025-12-03,12:30:00,27.77,Normal day,False
2025-12-03,13:00:00,34.81,Normal day,False
2025-12-03,13:30:00,32.32,Normal day,False
2025-12-03,14:00:00,13.28,Normal day,False
2025-12-03,14:30:00,15.71,Normal day,False
2025-12-03,15:00:00,9.29,Normal day,False
2025-12-03,15:30:00,15.85,Normal day,False
2025-12-03,16:00:00,9.01,Normal day,False
2025-12-03,16:30:00,16.25,Normal day,False
2025-12-03,17:00:00,21.21,Normal day,False
2025-12-03,17:30:00,15.39,Normal day,False
2025-12-03,18:00:00,43.21,Normal day,False
2025-12-03,18:30:00,54.29,Normal day,False
2025-12-03,19:00:00,61.25,Normal day,False
2025-12-03,19:30:00,42.3,Normal day,False
2025-12-03,20:00:00,58.48,Normal day,False
2025-12-03,20:30:00,59.59,Normal day,False
2025-12-03,21:00:00,37.46,Normal day,False
2025-12-03,21:30:00,50.65,Normal day,False
2025-12-03,22:00:00,11.04,Normal day,False
2025-12-03,22:30:00,5.13,Normal day,False
2025-12-03,23:00:00,11.05,Normal day,False
2025-12-03,23:30:00,5.74,Normal day,False
2025-12-04,00:00:00,11.8,Normal day,False
2025-12-04,00:30:00,8.18,Normal day,False
2025-12-04,01:00:00,10.95,Normal day,False
2025-12-04,01:30:00,8.2,Normal day,False
2025-12-04,02:00:00,10.99,Normal day,False
2025-12-04,02:30:00,9.63,Normal day,False
2025-12-04,03:00:00,5.97,Normal day,False
2025-12-04,03:30:00,5.28,Normal day,False
2025-12-04,04:00:00,4.71,Normal day,False
2025-12-04,04:30:00,5.62,Normal day,False
2025-12-04,05:00:00,36.26,Normal day,False
2025-12-04,05:30:00,35.68,Normal day,False
2025-12-04,06:00:00,37.57,Normal day,False
2025-12-04,06:30:00,35.38,Normal day,False
2025-12-04,07:00:00,31.59,Normal day,False
2025-12-04,07:30:00,35.62,Normal day,False
2025-12-04,08:00:00,39.87,Normal day,False
2025-12-04,08:30:00,45.1,Normal day,False
2025-12-04,09:00:00,11.28,Normal day,False
2025-12-04,09:30:00,12.17,Normal day,False
2025-12-04,10:00:00,13.31,Normal day,False
2025-12-04,10:30:00,12.74,Normal day,False
2025-12-04,11:00:00,9.92,Normal day,False
2025-12-04,11:30:00,11.18,Normal day,False
2025-12-04,12:00:00,24.39,Normal day,False
2025-12-04,12:30:00,34.89,Normal day,False
2025-12-04,13:00:00,25.64,Normal day,False
2025-12-04,13:30:00,33.29,Normal day,False
2025-12-04,14:00:00,9.61,Normal day,False
2025-12-04,14:30:00,8.24,Normal day,False
2025-12-04,15:00:00,7.86,Normal day,False
2025-12-04,15:30:00,10.12,Normal day,False
2025-12-04,16:00:00,10.38,Normal day,False
2025-12-04,16:30:00,8.84,Normal day,False
2025-12-04,17:00:00,10.6,Normal day,False
2025-12-04,17:30:00,15.11,Normal day,False
2025-12-04,18:00:00,59.0,Normal day,False
2025-12-04,18:30:00,51.79,Normal day,False
2025-12-04,19:00:00,49.12,Normal day,False
2025-12-04,19:30:00,44.37,Normal day,False
2025-12-04,20:00:00,65.45,Normal day,False
2025-12-04,20:30:00,60.52,Normal day,False
2025-12-04,21:00:00,53.72,Normal day,False
2025-12-04,21:30:00,42.34,Normal day,False
2025-12-04,22:00:00,11.22,Normal day,False
2025-12-04,22:30:00,10.45,Normal day,False
2025-12-04,23:00:00,5.36,Normal day,False
2025-12-04,23:30:00,10.85,Normal day,False
2025-12-05,00:00:00,5.12,Normal day,False
2025-12-05,00:30:00,8.27,Normal day,False
2025-12-05,01:00:00,6.68,Normal day,False
2025-12-05,01:30:00,4.96,Normal day,False
2025-12-05,02:00:00,6.19,Normal day,False
2025-12-05,02:30:00,10.91,Normal day,False
2025-12-05,03:00:00,11.52,Normal day,False
2025-12-05,03:30:00,7.63,Normal day,False
2025-12-05,04:00:00,10.01,Normal day,False
2025-12-05,04:30:00,8.1,Normal day,False
2025-12-05,05:00:00,42.85,Normal day,False
2025-12-05,05:30:00,32.6,Normal day,False
2025-12-05,06:00:00,37.36,Normal day,False
2025-12-05,06:30:00,37.88,Normal day,False
2025-12-05,07:00:00,45.05,Normal day,False
2025-12-05,07:30:00,40.12,Normal day,False
2025-12-05,08:00:00,42.66,Normal day,False
2025-12-05,08:30:00,41.0,Normal day,False
2025-12-05,09:00:00,9.81,Normal day,False
2025-12-05,09:30:00,15.94,Normal day,False
2025-12-05,10:00:00,13.35,Normal day,False
2025-12-05,10:30:00,12.01,Normal day,False
2025-12-05,11:00:00,13.39,Normal day,False
2025-12-05,11:30:00,13.07,Normal day,False
2025-12-05,12:00:00,30.65,Normal day,False
2025-12-05,12:30:00,29.07,Normal day,False
2025-12-05,13:00:00,26.93,Normal day,False
2025-12-05,13:30:00,29.27,Normal day,False
2025-12-05,14:00:00,11.0,Normal day,False
2025-12-05,14:30:00,18.89,Normal day,False
2025-12-05,15:00:00,9.4,Normal day,False
2025-12-05,15:30:00,10.93,Normal day,False
2025-12-05,16:00:00,14.45,Normal day,False
2025-12-05,16:30:00,17.43,Normal day,False
2025-12-05,17:00:00,15.11,Normal day,False
2025-12-05,17:30:00,18.03,Normal day,False
2025-12-05,18:00:00,45.26,Normal day,False
2025-12-05,18:30:00,58.37,Normal day,False
2025-12-05,19:00:00,47.99,Normal day,False
2025-12-05,19:30:00,67.16,Normal day,False
2025-12-05,20:00:00,59.19,Normal day,False
2025-12-05,20:30:00,50.15,Normal day,False
2025-12-05,21:00:00,58.97,Normal day,False
2025-12-05,21:30:00,62.08,Normal day,False
2025-12-05,22:00:00,8.48,Normal day,False
2025-12-05,22:30:00,8.96,Normal day,False
2025-12-05,23:00:00,10.79,Normal day,False
2025-12-05,23:30:00,5.1,Normal day,False
2025-12-06,00:00:00,6.46,Normal day,True
2025-12-06,00:30:00,7.92,Normal day,True
2025-12-06,01:00:00,10.84,Normal day,True
2025-12-06,01:30:00,5.2,Normal day,True
