Date,Time,Usage Percentage,Special Events,Is Weekend
2023-01-01,00:00:00,6.44,Normal day,True
2023-01-01,00:30:00,6.92,Normal day,True
2023-01-01,01:00:00,10.02,Normal day,True
2023-01-01,01:30:00,10.05,Normal day,True
2023-01-01,02:00:00,6.66,Normal day,True
2023-01-01,02:30:00,9.59,Normal day,True
2023-01-01,03:00:00,6.5,Normal day,True
2023-01-01,03:30:00,6.06,Normal day,True
2023-01-01,04:00:00,10.27,Normal day,True
2023-01-01,04:30:00,5.27,Normal day,True
2023-01-01,05:00:00,10.99,Normal day,True
2023-01-01,05:30:00,7.6,Normal day,True
2023-01-01,06:00:00,12.24,Normal day,True
2023-01-01,06:30:00,11.66,Normal day,True
2023-01-01,07:00:00,49.66,Normal day,True
2023-01-01,07:30:00,49.01,Normal day,True
2023-01-01,08:00:00,58.61,Normal day,True
2023-01-01,08:30:00,40.59,Normal day,True
2023-01-01,09:00:00,50.77,Normal day,True
2023-01-01,09:30:00,37.29,Normal day,True
2023-01-01,10:00:00,47.18,Normal day,True
2023-01-01,10:30:00,47.63,Normal day,True
2023-01-01,11:00:00,24.7,Normal day,True
2023-01-01,11:30:00,35.92,Normal day,True
2023-01-01,12:00:00,30.31,Normal day,True
2023-01-01,12:30:00,32.46,Normal day,True
2023-01-01,13:00:00,37.56,Normal day,True
2023-01-01,13:30:00,35.98,Normal day,True
2023-01-01,14:00:00,40.57,Normal day,True
2023-01-01,14:30:00,32.91,Normal day,True
2023-01-01,15:00:00,31.85,Normal day,True
2023-01-01,15:30:00,32.98,Normal day,True
2023-01-01,16:00:00,28.87,Normal day,True
2023-01-01,16:30:00,31.88,Normal day,True
2023-01-01,17:00:00,30.91,Normal day,True
2023-01-01,17:30:00,31.54,Normal day,True
2023-01-01,18:00:00,53.67,Normal day,True
2023-01-01,18:30:00,55.13,Normal day,True
2023-01-01,19:00:00,61.38,Normal day,True
2023-01-01,19:30:00,63.58,Normal day,True
2023-01-01,20:00:00,60.78,Normal day,True
2023-01-01,20:30:00,66.89,Normal day,True
2023-01-01,21:00:00,71.84,Normal day,True
2023-01-01,21:30:00,68.55,Normal day,True
2023-01-01,22:00:00,46.29,Normal day,True
2023-01-01,22:30:00,50.36,Normal day,True
2023-01-01,23:00:00,6.97,Normal day,True
2023-01-01,23:30:00,9.92,Normal day,True
2023-01-02,00:00:00,4.98,Normal day,False
2023-01-02,00:30:00,8.42,Normal day,False
2023-01-02,01:00:00,10.78,Normal day,False
2023-01-02,01:30:00,10.43,Normal day,False
2023-01-02,02:00:00,9.09,Normal day,False
2023-01-02,02:30:00,11.8,Normal day,False
2023-01-02,03:00:00,7.66,Normal day,False
2023-01-02,03:30:00,5.11,Normal day,False
2023-01-02,04:00:00,7.45,Normal day,False
2023-01-02,04:30:00,6.61,Normal day,False
2023-01-02,05:00:00,39.71,Normal day,False
2023-01-02,05:30:00,35.81,Normal day,False
2023-01-02,06:00:00,45.7,Normal day,False
2023-01-02,06:30:00,43.4,Normal day,False
2023-01-02,07:00:00,35.17,Normal day,False
2023-01-02,07:30:00,51.26,Normal day,False
2023-01-02,08:00:00,46.39,Normal day,False
2023-01-02,08:30:00,50.09,Normal day,False
2023-01-02,09:00:00,14.18,Normal day,False
2023-01-02,09:30:00,10.78,Normal day,False
2023-01-02,10:00:00,9.63,Normal day,False
2023-01-02,10:30:00,9.41,Normal day,False
2023-01-02,11:00:00,8.37,Normal day,False
2023-01-02,11:30:00,14.75,Normal day,False
2023-01-02,12:00:00,33.06,Normal day,False
2023-01-02,12:30:00,39.23,Normal day,False
2023-01-02,13:00:00,27.74,Normal day,False
2023-01-02,13:30:00,32.47,Normal day,False
2023-01-02,14:00:00,9.22,Normal day,False
2023-01-02,14:30:00,11.09,Normal day,False
