Date,Time,Usage Percentage,Special Events,Is Weekend
2023-06-01,00:00:00,6.75,Normal day,False
2023-06-01,00:30:00,10.63,Normal day,False
2023-06-01,01:00:00,12.91,Normal day,False
2023-06-01,01:30:00,10.64,Normal day,False
2023-06-01,02:00:00,9.25,Normal day,False
2023-06-01,02:30:00,6.22,Normal day,False
2023-06-01,03:00:00,10.74,Normal day,False
2023-06-01,03:30:00,7.87,Normal day,False
2023-06-01,04:00:00,10.43,Normal day,False
2023-06-01,04:30:00,7.25,Normal day,False
2023-06-01,05:00:00,41.68,Normal day,False
2023-06-01,05:30:00,45.94,Normal day,False
2023-06-01,06:00:00,39.98,Normal day,False
2023-06-01,06:30:00,39.89,Normal day,False
2023-06-01,07:00:00,46.44,Normal day,False
2023-06-01,07:30:00,53.01,Normal day,False
2023-06-01,08:00:00,56.82,Normal day,False
2023-06-01,08:30:00,57.16,Normal day,False
2023-06-01,09:00:00,11.75,Normal day,False
2023-06-01,09:30:00,16.54,Normal day,False
2023-06-01,10:00:00,11.76,Normal day,False
2023-06-01,10:30:00,12.03,Normal day,False
2023-06-01,11:00:00,19.99,Normal day,False
2023-06-01,11:30:00,19.79,Normal day,False
2023-06-01,12:00:00,38.45,Normal day,False
2023-06-01,12:30:00,48.25,Normal day,False
2023-06-01,13:00:00,34.17,Normal day,False
2023-06-01,13:30:00,48.04,Normal day,False
2023-06-01,14:00:00,12.19,Normal day,False
2023-06-01,14:30:00,22.54,Normal day,False
2023-06-01,15:00:00,23.33,Normal day,False
2023-06-01,15:30:00,23.8,Normal day,False
2023-06-01,16:00:00,19.91,Normal day,False
2023-06-01,16:30:00,17.66,Normal day,False
2023-06-01,17:00:00,17.78,Normal day,False
2023-06-01,17:30:00,23.92,Normal day,False
2023-06-01,18:00:00,68.91,Normal day,False
2023-06-01,18:30:00,71.94,Normal day,False
2023-06-01,19:00:00,78.34,Normal day,False
2023-06-01,19:30:00,48.39,Normal day,False
2023-06-01,20:00:00,77.16,Normal day,False
2023-06-01,20:30:00,66.59,Normal day,False
2023-06-01,21:00:00,48.51,Normal day,False
2023-06-01,21:30:00,47.16,Normal day,False
2023-06-01,22:00:00,12.11,Normal day,False
2023-06-01,22:30:00,9.8,Normal day,False
2023-06-01,23:00:00,15.4,Normal day,False
2023-06-01,23:30:00,5.91,Normal day,False
2023-06-02,00:00:00,10.8,Normal day,False
2023-06-02,00:30:00,5.76,Normal day,False
2023-06-02,01:00:00,6.75,Normal day,False
2023-06-02,01:30:00,12.97,Normal day,False
2023-06-02,02:00:00,6.24,Normal day,False
2023-06-02,02:30:00,13.83,Normal day,False
2023-06-02,03:00:00,11.47,Normal day,False
2023-06-02,03:30:00,6.87,Normal day,False
2023-06-02,04:00:00,12.52,Normal day,False
2023-06-02,04:30:00,13.48,Normal day,False
2023-06-02,05:00:00,58.39,Normal day,False
2023-06-02,05:30:00,55.7,Normal day,False
2023-06-02,06:00:00,56.02,Normal day,False
2023-06-02,06:30:00,43.25,Normal day,False
2023-06-02,07:00:00,47.12,Normal day,False
2023-06-02,07:30:00,51.69,Normal day,False
2023-06-02,08:00:00,43.44,Normal day,False
2023-06-02,08:30:00,52.24,Normal day,False
2023-06-02,09:00:00,14.93,Normal day,False
2023-06-02,09:30:00,17.01,Normal day,False
2023-06-02,10:00:00,14.87,Normal day,False
2023-06-02,10:30:00,16.34,Normal day,False
2023-06-02,11:00:00,17.84,Normal day,False
2023-06-02,11:30:00,12.87,Normal day,False
2023-06-02,12:00:00,39.11,Normal day,False
2023-06-02,12:30:00,50.97,Normal day,False
2023-06-02,13:00:00,45.58,Normal day,False
2023-06-02,13:30:00,43.62,Normal day,False
2023-06-02,14:00:00,21.67,Normal day,False
2023-06-02,14:30:00,13.63,Normal day,False
2023-06-02,15:00:00,26.69,Normal day,False
2023-06-02,15:30:00,11.28,Normal day,False
2023-06-02,16:00:00,11.08,Normal day,False
2023-06-02,16:30:00,15.08,Normal day,False
2023-06-02,17:00:00,21.93,Normal day,False
2023-06-02,17:30:00,16.65,Normal day,False
2023-06-02,18:00:00,61.52,Normal day,False
2023-06-02,18:30:00,71.04,Normal day,False
2023-06-02,19:00:00,62.17,Normal day,False
2023-06-02,19:30:00,66.43,Normal day,False
2023-06-02,20:00:00,48.76,Normal day,False
2023-06-02,20:30:00,70.43,Normal day,False
2023-06-02,21:00:00,67.39,Normal day,False
2023-06-02,21:30:00,52.55,Normal day,False
2023-06-02,22:00:00,5.75,Normal day,False
2023-06-02,22:30:00,11.19,Normal day,False
2023-06-02,23:00:00,13.63,Normal day,False
2023-06-02,23:30:00,9.91,Normal day,False
2023-06-03,00:00:00,11.44,Normal day,True
2023-06-03,00:30:00,12.75,Normal day,True
2023-06-03,01:00:00,9.46,Normal day,True
2023-06-03,01:30:00,8.32,Normal day,True
2023-06-03,02:00:00,10.41,Normal day,True
2023-06-03,02:30:00,5.81,Normal day,True
2023-06-03,03:00:00,12.96,Normal day,True
2023-06-03,03:30:00,7.1,Normal day,True
2023-06-03,04:00:00,12.69,Normal day,True
2023-06-03,04:30:00,9.47,Normal day,True
2023-06-03,05:00:00,10.33,Normal day,True
2023-06-03,05:30:00,8.16,Normal day,True
2023-06-03,06:00:00,4.94,Normal day,True
2023-06-03,06:30:00,15.06,Normal day,True
2023-06-03,07:00:00,50.2,Normal day,True
2023-06-03,07:30:00,55.92,Normal day,True
2023-06-03,08:00:00,58.45,Normal day,True
2023-06-03,08:30:00,57.01,Normal day,True
2023-06-03,09:00:00,62.97,Normal day,True
2023-06-03,09:30:00,61.9,Normal day,True
2023-06-03,10:00:00,64.27,Normal day,True
2023-06-03,10:30:00,65.78,Normal day,True
2023-06-03,11:00:00,42.0,Normal day,True
2023-06-03,11:30:00,37.21,Normal day,True
2023-06-03,12:00:00,34.31,Normal day,True
2023-06-03,12:30:00,37.54,Normal day,True
2023-06-03,13:00:00,43.02,Normal day,True
2023-06-03,13:30:00,60.53,Normal day,True
2023-06-03,14:00:00,45.12,Normal day,True
2023-06-03,14:30:00,48.55,Normal day,True
2023-06-03,15:00:00,43.2,Normal day,True
2023-06-03,15:30:00,37.63,Normal day,True
2023-06-03,16:00:00,46.89,Normal day,True
2023-06-03,16:30:00,51.6,Normal day,True
2023-06-03,17:00:00,45.11,Normal day,True
2023-06-03,17:30:00,40.9,Normal day,True
2023-06-03,18:00:00,78.89,Normal day,True
2023-06-03,18:30:00,67.24,Normal day,True
2023-06-03,19:00:00,74.99,Normal day,True
2023-06-03,19:30:00,88.68,Normal day,True
2023-06-03,20:00:00,70.68,Normal day,True
2023-06-03,20:30:00,86.72,Normal day,True
2023-06-03,21:00:00,92.28,Normal day,True
2023-06-03,21:30:00,88.85,Normal day,True
2023-06-03,22:00:00,64.94,Normal day,True
2023-06-03,22:30:00,81.19,Normal day,True
2023-06-03,23:00:00,10.61,Normal day,True
2023-06-03,23:30:00,6.41,Normal day,True
2023-06-04,00:00:00,10.4,Normal day,True
2023-06-04,00:30:00,12.72,Normal day,True
2023-06-04,01:00:00,9.04,Normal day,True
2023-06-04,01:30:00,10.19,Normal day,True
2023-06-04,02:00:00,10.65,Normal day,True
2023-06-04,02:30:00,6.0,Normal day,True
2023-06-04,03:00:00,6.81,Normal day,True
2023-06-04,03:30:00,13.56,Normal day,True
2023-06-04,04:00:00,6.7,Normal day,True
2023-06-04,04:30:00,13.81,Normal day,True
2023-06-04,05:00:00,7.87,Normal day,True
2023-06-04,05:30:00,11.55,Normal day,True
2023-06-04,06:00:00,8.19,Normal day,True
2023-06-04,06:30:00,14.99,Normal day,True
2023-06-04,07:00:00,51.41,Normal day,True
2023-06-04,07:30:00,62.24,Normal day,True
2023-06-04,08:00:00,65.87,Normal day,True
2023-06-04,08:30:00,66.3,Normal day,True
2023-06-04,09:00:00,69.49,Normal day,True
2023-06-04,09:30:00,70.86,Normal day,True
2023-06-04,10:00:00,59.44,Normal day,True
2023-06-04,10:30:00,52.65,Normal day,True
2023-06-04,11:00:00,36.01,Normal day,True
2023-06-04,11:30:00,47.91,Normal day,True
2023-06-04,12:00:00,29.31,Normal day,True
2023-06-04,12:30:00,48.82,Normal day,True
2023-06-04,13:00:00,60.32,Normal day,True
2023-06-04,13:30:00,51.89,Normal day,True
2023-06-04,14:00:00,43.7,Normal day,True
2023-06-04,14:30:00,48.41,Normal day,True
2023-06-04,15:00:00,30.06,Normal day,True
2023-06-04,15:30:00,37.72,Normal day,True
2023-06-04,16:00:00,36.72,Normal day,True
2023-06-04,16:30:00,31.2,Normal day,True
2023-06-04,17:00:00,42.87,Normal day,True
2023-06-04,17:30:00,49.87,Normal day,True
2023-06-04,18:00:00,80.5,Normal day,True
2023-06-04,18:30:00,85.58,Normal day,True
2023-06-04,19:00:00,80.23,Normal day,True
2023-06-04,19:30:00,77.23,Normal day,True
2023-06-04,20:00:00,81.44,Normal day,True
2023-06-04,20:30:00,72.23,Normal day,True
2023-06-04,21:00:00,91.44,Normal day,True
2023-06-04,21:30:00,62.02,Normal day,True
2023-06-04,22:00:00,83.07,Normal day,True
